country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
USA,Agriculture,ChatGPT,96.29,3486,2023,35-44,Enterprise,1272390,65.31932637876525
France,Agriculture,Bard,37.59,6791,2024,25-34,Enterprise,2478715,1055.2911323821563
South Korea,Agriculture,ChatGPT,9.35,8260,2024,45-54,Enterprise,3014900,-475.58427425345417
Canada,Agriculture,ChatGPT,44.67,7050,2024,45-54,SME,2573250,-246.28140683890888
Australia,Agriculture,ChatGPT,45.35,6121,2024,35-44,SME,2234165,330.41656437153597
UK,Agriculture,Stable Diffusion,57.19,2204,2023,45-54,SME,804460,-4.68539524991138
UK,Agriculture,Claude,35.31,8182,2024,18-24,SME,2986430,-658.9050576752443
France,Agriculture,Stable Diffusion,87.38,6492,2023,18-24,Enterprise,2369580,192.07845487845498
India,Agriculture,ChatGPT,67.3,7945,2024,55+,SME,2899925,-331.42350342198733
UK,Agriculture,Midjourney,72.94,4708,2024,25-34,Startup,1718420,47.087821108016215
India,Agriculture,ChatGPT,66.81,1804,2024,55+,Startup,658460,-331.42350342198733
UK,Agriculture,ChatGPT,19.53,3187,2023,35-44,Startup,1163255,-21.19076305220915
South Korea,Agriculture,Midjourney,53.0,8372,2024,55+,Enterprise,3055780,-74.59701694915293
France,Agriculture,Midjourney,49.76,5329,2024,18-24,SME,1945085,-48.24424870466282
France,Agriculture,Stable Diffusion,46.83,2182,2024,55+,SME,796430,192.07845487845498
India,Agriculture,Stable Diffusion,78.21,7117,2023,55+,Startup,2597705,488.77613580849993
India,Agriculture,Stable Diffusion,19.82,8329,2024,45-54,Startup,3040085,488.77613580849993
Canada,Agriculture,Midjourney,42.41,7901,2024,45-54,Enterprise,2883865,212.25637939335593
Canada,Agriculture,ChatGPT,83.54,8408,2024,18-24,Startup,3068920,-246.28140683890888
Germany,Agriculture,Midjourney,80.56,2757,2024,55+,SME,1006305,669.6224408666267
France,Agriculture,Bard,90.11,5658,2024,18-24,Startup,2065170,1055.2911323821563
UK,Agriculture,ChatGPT,2.21,5483,2024,35-44,SME,2001295,-21.19076305220915
Brazil,Agriculture,ChatGPT,49.74,998,2024,18-24,Startup,364270,70.86524222931894
Brazil,Agriculture,ChatGPT,15.35,8716,2024,18-24,Enterprise,3181340,70.86524222931894
France,Agriculture,Stable Diffusion,67.91,1203,2023,55+,Enterprise,439095,192.07845487845498
Brazil,Agriculture,ChatGPT,44.67,7302,2023,25-34,Enterprise,2665230,70.86524222931894
Brazil,Agriculture,Stable Diffusion,76.76,9996,2023,25-34,SME,3648540,-610.6858219500709
South Korea,Agriculture,ChatGPT,23.38,7356,2024,25-34,SME,2684940,-475.58427425345417
China,Agriculture,ChatGPT,62.28,9127,2024,35-44,Enterprise,3331355,124.89495798319331
India,Agriculture,Bard,69.68,1410,2023,25-34,Startup,514650,404.9682432432437
China,Agriculture,Stable Diffusion,88.9,7764,2024,18-24,Startup,2833860,-418.7297979797977
France,Agriculture,ChatGPT,61.9,4318,2024,55+,Enterprise,1576070,75.81646586345414
UK,Agriculture,ChatGPT,33.17,5546,2024,45-54,SME,2024290,-21.19076305220915
China,Agriculture,Midjourney,34.45,3723,2024,55+,SME,1358895,-490.0307175295193
USA,Agriculture,ChatGPT,58.49,9841,2024,55+,SME,3591965,65.31932637876525
Canada,Agriculture,ChatGPT,98.79,458,2024,35-44,Enterprise,167170,-246.28140683890888
UK,Agriculture,Midjourney,63.29,1388,2024,18-24,Enterprise,506620,47.087821108016215
India,Agriculture,ChatGPT,25.47,4447,2024,35-44,Enterprise,1623155,-331.42350342198733
Canada,Agriculture,ChatGPT,55.4,6416,2024,45-54,SME,2341840,-246.28140683890888
Germany,Agriculture,Stable Diffusion,8.05,7233,2024,55+,Enterprise,2640045,621.0812097812104
USA,Agriculture,ChatGPT,84.99,8364,2024,45-54,Startup,3052860,65.31932637876525
China,Agriculture,ChatGPT,64.46,3090,2024,55+,Startup,1127850,124.89495798319331
Germany,Agriculture,ChatGPT,38.79,662,2023,45-54,Startup,241630,30.029890109889493
UK,Agriculture,ChatGPT,41.23,5065,2024,45-54,Startup,1848725,-21.19076305220915
USA,Agriculture,ChatGPT,77.39,8860,2024,55+,Startup,3233900,65.31932637876525
China,Agriculture,ChatGPT,41.58,1179,2024,18-24,Enterprise,430335,124.89495798319331
Brazil,Agriculture,Stable Diffusion,83.06,4481,2024,35-44,Enterprise,1635565,-610.6858219500709
Canada,Agriculture,Midjourney,53.55,399,2024,35-44,Enterprise,145635,212.25637939335593
China,Agriculture,Midjourney,23.68,5992,2023,45-54,Startup,2187080,-490.0307175295193
Germany,Agriculture,ChatGPT,96.01,9109,2024,25-34,Enterprise,3324785,30.029890109889493
Canada,Agriculture,Claude,55.64,6611,2024,55+,Startup,2413015,430.42202729044857
India,Agriculture,Stable Diffusion,49.22,1949,2024,45-54,Startup,711385,488.77613580849993
Australia,Agriculture,Midjourney,70.98,7502,2024,55+,SME,2738230,276.8866213151932
Canada,Agriculture,ChatGPT,11.89,7643,2024,35-44,Startup,2789695,-246.28140683890888
Australia,Agriculture,Midjourney,32.58,3052,2024,45-54,Startup,1113980,276.8866213151932
South Korea,Agriculture,Stable Diffusion,10.68,3612,2024,55+,SME,1318380,489.4414634146342
USA,Agriculture,ChatGPT,32.61,5733,2024,25-34,Enterprise,2092545,65.31932637876525
South Korea,Agriculture,Midjourney,24.82,3913,2024,55+,SME,1428245,-74.59701694915293
Brazil,Agriculture,Bard,37.52,389,2024,55+,SME,141985,-34.99712184202144
South Korea,Agriculture,ChatGPT,48.31,877,2024,35-44,SME,320105,-475.58427425345417
Germany,Agriculture,ChatGPT,79.97,863,2024,25-34,Enterprise,314995,30.029890109889493
Canada,Agriculture,Stable Diffusion,25.02,7010,2024,45-54,SME,2558650,298.0
South Korea,Agriculture,ChatGPT,57.79,796,2024,35-44,Startup,290540,-475.58427425345417
South Korea,Agriculture,Midjourney,34.35,6973,2023,25-34,SME,2545145,-74.59701694915293
India,Agriculture,Midjourney,92.76,3709,2024,45-54,Startup,1353785,-83.16822721597964
Australia,Agriculture,Stable Diffusion,33.96,7936,2024,25-34,SME,2896640,-306.158071947546
Brazil,Agriculture,Midjourney,36.51,4851,2024,55+,SME,1770615,2.3672694063934614
China,Agriculture,Claude,84.26,5161,2024,45-54,Startup,1883765,1261.157287157287
Brazil,Agriculture,Midjourney,33.39,6681,2023,55+,Startup,2438565,2.3672694063934614
UK,Agriculture,Midjourney,14.29,6253,2023,35-44,Startup,2282345,47.087821108016215
Australia,Agriculture,Bard,32.76,1355,2024,25-34,Startup,494575,-342.01414233576634
China,Agriculture,Midjourney,82.32,852,2023,25-34,Startup,310980,-490.0307175295193
China,Agriculture,Stable Diffusion,85.67,4349,2023,45-54,Enterprise,1587385,-418.7297979797977
Canada,Agriculture,Midjourney,0.12,2560,2024,35-44,Enterprise,934400,212.25637939335593
Brazil,Agriculture,Midjourney,51.41,9131,2024,55+,Startup,3332815,2.3672694063934614
China,Agriculture,Midjourney,69.24,8223,2024,18-24,SME,3001395,-490.0307175295193
Canada,Agriculture,ChatGPT,63.16,1739,2023,25-34,Enterprise,634735,-246.28140683890888
China,Agriculture,Midjourney,53.35,6395,2024,55+,Startup,2334175,-490.0307175295193
USA,Agriculture,Bard,77.09,8619,2023,45-54,Startup,3145935,269.4897048730263
France,Agriculture,ChatGPT,28.59,7353,2024,35-44,Startup,2683845,75.81646586345414
Brazil,Agriculture,ChatGPT,23.58,3697,2024,18-24,Startup,1349405,70.86524222931894
UK,Agriculture,ChatGPT,4.9,374,2023,35-44,SME,136510,-21.19076305220915
USA,Agriculture,ChatGPT,15.86,8953,2024,35-44,Enterprise,3267845,65.31932637876525
UK,Agriculture,Midjourney,6.41,8170,2024,25-34,SME,2982050,47.087821108016215
Australia,Agriculture,Stable Diffusion,91.29,1063,2024,18-24,Enterprise,387995,-306.158071947546
UK,Agriculture,ChatGPT,76.64,8923,2024,18-24,Startup,3256895,-21.19076305220915
Brazil,Agriculture,Midjourney,22.85,5053,2024,18-24,SME,1844345,2.3672694063934614
Germany,Agriculture,ChatGPT,41.17,9705,2024,45-54,Enterprise,3542325,30.029890109889493
India,Agriculture,Stable Diffusion,71.71,9579,2024,35-44,Enterprise,3496335,488.77613580849993
South Korea,Agriculture,Bard,3.37,9070,2023,55+,SME,3310550,-510.05764411027576
Germany,Agriculture,Midjourney,15.0,6635,2024,55+,Enterprise,2421775,669.6224408666267
France,Agriculture,ChatGPT,51.54,1896,2024,35-44,Enterprise,692040,75.81646586345414
Australia,Agriculture,Midjourney,7.94,8707,2023,35-44,Enterprise,3178055,276.8866213151932
USA,Agriculture,ChatGPT,42.22,2441,2023,45-54,Startup,890965,65.31932637876525
Germany,Agriculture,ChatGPT,25.53,6311,2024,35-44,Startup,2303515,30.029890109889493
India,Agriculture,Midjourney,2.25,4148,2024,55+,Enterprise,1514020,-83.16822721597964
South Korea,Agriculture,ChatGPT,62.03,6862,2024,55+,Startup,2504630,-475.58427425345417
Australia,Agriculture,Midjourney,83.55,2698,2024,18-24,Startup,984770,276.8866213151932
India,Agriculture,Midjourney,11.71,6295,2024,25-34,SME,2297675,-83.16822721597964
UK,Agriculture,ChatGPT,50.98,2671,2023,25-34,SME,974915,-21.19076305220915
Brazil,Agriculture,ChatGPT,25.56,4482,2024,55+,Enterprise,1635930,70.86524222931894
France,Agriculture,Bard,7.23,5996,2024,45-54,Enterprise,2188540,1055.2911323821563
India,Agriculture,Midjourney,14.56,1611,2024,35-44,Enterprise,588015,-83.16822721597964
USA,Agriculture,ChatGPT,85.74,5902,2023,25-34,SME,2154230,65.31932637876525
UK,Agriculture,Bard,35.76,8114,2024,18-24,Enterprise,2961610,441.4375653082552
Canada,Agriculture,Bard,88.45,2371,2024,55+,SME,865415,-79.3050603795291
USA,Agriculture,ChatGPT,4.91,5961,2023,35-44,Enterprise,2175765,65.31932637876525
Canada,Agriculture,Midjourney,2.29,2773,2023,35-44,Enterprise,1012145,212.25637939335593
South Korea,Agriculture,ChatGPT,91.14,7633,2023,55+,SME,2786045,-475.58427425345417
UK,Agriculture,Bard,76.04,8579,2023,18-24,Startup,3131335,441.4375653082552
USA,Agriculture,Midjourney,13.44,8112,2023,55+,Enterprise,2960880,-541.9132420091328
China,Agriculture,ChatGPT,51.61,2392,2024,35-44,Startup,873080,124.89495798319331
South Korea,Agriculture,ChatGPT,35.43,6541,2023,35-44,Enterprise,2387465,-475.58427425345417
Brazil,Agriculture,ChatGPT,59.59,2627,2024,35-44,Startup,958855,70.86524222931894
USA,Agriculture,ChatGPT,6.43,4837,2023,35-44,Enterprise,1765505,65.31932637876525
France,Agriculture,ChatGPT,24.61,8957,2023,25-34,SME,3269305,75.81646586345414
Australia,Agriculture,ChatGPT,6.07,7919,2023,25-34,Startup,2890435,330.41656437153597
France,Agriculture,ChatGPT,11.84,8036,2024,45-54,SME,2933140,75.81646586345414
France,Agriculture,ChatGPT,19.07,2247,2024,55+,Startup,820155,75.81646586345414
Australia,Agriculture,ChatGPT,65.84,5552,2024,45-54,Startup,2026480,330.41656437153597
Canada,Agriculture,Midjourney,24.84,3271,2024,55+,SME,1193915,212.25637939335593
UK,Agriculture,ChatGPT,31.42,1612,2023,25-34,SME,588380,-21.19076305220915
Australia,Agriculture,ChatGPT,22.95,988,2023,18-24,Enterprise,360620,330.41656437153597
USA,Agriculture,ChatGPT,3.61,9924,2024,18-24,Enterprise,3622260,65.31932637876525
France,Agriculture,ChatGPT,31.34,2119,2023,25-34,Startup,773435,75.81646586345414
China,Agriculture,Midjourney,81.1,3915,2024,45-54,SME,1428975,-490.0307175295193
Brazil,Agriculture,Stable Diffusion,89.12,5654,2024,18-24,Startup,2063710,-610.6858219500709
South Korea,Agriculture,ChatGPT,3.42,7460,2023,25-34,SME,2722900,-475.58427425345417
South Korea,Agriculture,Midjourney,17.49,3876,2023,45-54,Enterprise,1414740,-74.59701694915293
Germany,Agriculture,ChatGPT,79.99,9354,2024,55+,Enterprise,3414210,30.029890109889493
France,Agriculture,Midjourney,57.04,3850,2023,18-24,Enterprise,1405250,-48.24424870466282
UK,Agriculture,Midjourney,17.63,4255,2024,18-24,Startup,1553075,47.087821108016215
China,Agriculture,Bard,31.74,5577,2024,55+,SME,2035605,10.824603174602998
UK,Agriculture,Midjourney,64.04,6070,2024,55+,Enterprise,2215550,47.087821108016215
UK,Agriculture,Midjourney,41.3,8731,2024,35-44,Startup,3186815,47.087821108016215
Brazil,Agriculture,ChatGPT,79.27,1023,2024,35-44,SME,373395,70.86524222931894
USA,Agriculture,Midjourney,67.9,8461,2023,45-54,Startup,3088265,-541.9132420091328
India,Agriculture,ChatGPT,90.74,4860,2024,55+,Startup,1773900,-331.42350342198733
Brazil,Agriculture,ChatGPT,65.24,9072,2024,25-34,Startup,3311280,70.86524222931894
France,Agriculture,ChatGPT,98.7,7491,2024,25-34,Startup,2734215,75.81646586345414
Australia,Agriculture,Stable Diffusion,75.71,981,2024,55+,Enterprise,358065,-306.158071947546
China,Agriculture,Midjourney,74.57,7546,2024,35-44,SME,2754290,-490.0307175295193
France,Agriculture,ChatGPT,35.68,7720,2024,45-54,Startup,2817800,75.81646586345414
South Korea,Agriculture,Midjourney,8.3,8814,2024,35-44,Enterprise,3217110,-74.59701694915293
India,Agriculture,Claude,58.6,2527,2024,18-24,SME,922355,980.5580357142853
USA,Agriculture,ChatGPT,67.72,1326,2023,35-44,Enterprise,483990,65.31932637876525
South Korea,Agriculture,Midjourney,79.68,6331,2024,45-54,SME,2310815,-74.59701694915293
UK,Agriculture,Midjourney,91.96,4348,2024,25-34,Startup,1587020,47.087821108016215
India,Agriculture,Stable Diffusion,47.14,4435,2023,25-34,Enterprise,1618775,488.77613580849993
Australia,Agriculture,ChatGPT,85.1,886,2024,55+,Startup,323390,330.41656437153597
Canada,Agriculture,Claude,66.09,419,2024,35-44,Enterprise,152935,430.42202729044857
France,Agriculture,ChatGPT,71.37,2407,2024,18-24,SME,878555,75.81646586345414
USA,Agriculture,ChatGPT,6.55,4306,2024,18-24,SME,1571690,65.31932637876525
USA,Agriculture,Bard,71.6,6239,2024,18-24,Startup,2277235,269.4897048730263
Germany,Agriculture,ChatGPT,13.26,5234,2024,18-24,Enterprise,1910410,30.029890109889493
France,Agriculture,Bard,37.37,5077,2024,35-44,SME,1853105,1055.2911323821563
South Korea,Agriculture,Stable Diffusion,74.5,9389,2024,25-34,Enterprise,3426985,489.4414634146342
UK,Agriculture,Midjourney,48.33,8782,2024,25-34,Enterprise,3205430,47.087821108016215
Canada,Agriculture,Bard,6.33,5468,2024,45-54,Enterprise,1995820,-79.3050603795291
Canada,Agriculture,Midjourney,76.32,1671,2024,25-34,SME,609915,212.25637939335593
Brazil,Agriculture,Stable Diffusion,80.14,7474,2024,55+,Enterprise,2728010,-610.6858219500709
UK,Agriculture,ChatGPT,16.79,8716,2024,45-54,SME,3181340,-21.19076305220915
Germany,Agriculture,ChatGPT,10.24,736,2023,45-54,SME,268640,30.029890109889493
France,Agriculture,ChatGPT,75.09,3623,2023,45-54,Startup,1322395,75.81646586345414
China,Agriculture,Midjourney,50.19,3492,2024,35-44,Enterprise,1274580,-490.0307175295193
France,Agriculture,ChatGPT,56.68,9664,2023,35-44,Startup,3527360,75.81646586345414
France,Agriculture,ChatGPT,33.06,1469,2023,55+,Enterprise,536185,75.81646586345414
USA,Agriculture,ChatGPT,43.54,5994,2024,35-44,SME,2187810,65.31932637876525
Australia,Agriculture,ChatGPT,16.0,6375,2023,25-34,SME,2326875,330.41656437153597
Germany,Agriculture,ChatGPT,69.9,2700,2024,18-24,Enterprise,985500,30.029890109889493
Germany,Agriculture,ChatGPT,34.46,8030,2024,35-44,SME,2930950,30.029890109889493
Brazil,Agriculture,Stable Diffusion,80.95,917,2024,18-24,Enterprise,334705,-610.6858219500709
Brazil,Agriculture,ChatGPT,5.31,7328,2024,55+,Startup,2674720,70.86524222931894
China,Agriculture,Midjourney,95.55,1171,2023,35-44,Enterprise,427415,-490.0307175295193
France,Agriculture,ChatGPT,47.68,1017,2024,18-24,Enterprise,371205,75.81646586345414
UK,Agriculture,ChatGPT,41.26,2910,2024,45-54,SME,1062150,-21.19076305220915
UK,Agriculture,ChatGPT,99.12,4492,2024,45-54,Startup,1639580,-21.19076305220915
Canada,Agriculture,Midjourney,84.8,2147,2024,35-44,Enterprise,783655,212.25637939335593
Australia,Agriculture,Bard,45.48,2358,2023,55+,Enterprise,860670,-342.01414233576634
South Korea,Agriculture,Stable Diffusion,92.67,9366,2024,35-44,Startup,3418590,489.4414634146342
India,Agriculture,ChatGPT,41.08,7436,2023,55+,Enterprise,2714140,-331.42350342198733
Australia,Agriculture,Stable Diffusion,4.78,3713,2024,45-54,Enterprise,1355245,-306.158071947546
China,Agriculture,ChatGPT,48.77,2994,2024,25-34,SME,1092810,124.89495798319331
USA,Agriculture,Midjourney,24.77,7000,2024,35-44,Enterprise,2555000,-541.9132420091328
South Korea,Agriculture,Midjourney,18.38,9313,2023,35-44,Enterprise,3399245,-74.59701694915293
France,Agriculture,ChatGPT,34.47,1050,2024,35-44,SME,383250,75.81646586345414
USA,Agriculture,Bard,26.06,6553,2024,25-34,Enterprise,2391845,269.4897048730263
Germany,Agriculture,Claude,73.98,8691,2024,25-34,SME,3172215,-791.5756056808686
USA,Agriculture,ChatGPT,12.03,1523,2024,55+,Enterprise,555895,65.31932637876525
Germany,Agriculture,ChatGPT,29.39,4330,2023,55+,SME,1580450,30.029890109889493
India,Agriculture,ChatGPT,5.9,6346,2024,25-34,Startup,2316290,-331.42350342198733
China,Agriculture,Bard,92.98,440,2024,25-34,SME,160600,10.824603174602998
Germany,Agriculture,ChatGPT,89.27,7955,2024,18-24,SME,2903575,30.029890109889493
Brazil,Agriculture,ChatGPT,65.04,2869,2023,45-54,Startup,1047185,70.86524222931894
UK,Agriculture,Bard,43.51,409,2024,25-34,Enterprise,149285,441.4375653082552
India,Agriculture,ChatGPT,9.48,8015,2023,35-44,Startup,2925475,-331.42350342198733
France,Agriculture,ChatGPT,49.2,2554,2024,45-54,Startup,932210,75.81646586345414
UK,Agriculture,Midjourney,40.5,330,2024,45-54,SME,120450,47.087821108016215
France,Agriculture,Midjourney,74.24,3888,2024,55+,Enterprise,1419120,-48.24424870466282
South Korea,Agriculture,Midjourney,86.6,602,2024,18-24,Startup,219730,-74.59701694915293
UK,Agriculture,ChatGPT,44.88,8372,2023,55+,Enterprise,3055780,-21.19076305220915
Australia,Agriculture,ChatGPT,52.07,4404,2024,35-44,Startup,1607460,330.41656437153597
Canada,Agriculture,Midjourney,97.39,4245,2024,45-54,SME,1549425,212.25637939335593
Canada,Agriculture,ChatGPT,29.32,4700,2024,55+,SME,1715500,-246.28140683890888
South Korea,Agriculture,Midjourney,37.91,6480,2024,55+,Startup,2365200,-74.59701694915293
Brazil,Agriculture,Bard,47.13,2708,2024,18-24,Startup,988420,-34.99712184202144
Canada,Agriculture,Midjourney,97.45,2459,2024,35-44,SME,897535,212.25637939335593
China,Agriculture,Midjourney,14.39,8577,2024,25-34,Enterprise,3130605,-490.0307175295193
India,Agriculture,Stable Diffusion,50.16,4807,2024,55+,Startup,1754555,488.77613580849993
Germany,Agriculture,Stable Diffusion,23.71,9387,2024,25-34,Enterprise,3426255,621.0812097812104
Canada,Agriculture,Stable Diffusion,10.01,7250,2024,35-44,Enterprise,2646250,298.0
USA,Agriculture,ChatGPT,23.15,9033,2024,45-54,Enterprise,3297045,65.31932637876525
France,Agriculture,Midjourney,55.03,137,2024,35-44,SME,50005,-48.24424870466282
China,Agriculture,Midjourney,27.06,5436,2024,25-34,Startup,1984140,-490.0307175295193
Brazil,Agriculture,Midjourney,90.47,433,2024,25-34,SME,158045,2.3672694063934614
Canada,Agriculture,Claude,7.15,6173,2023,35-44,SME,2253145,430.42202729044857
USA,Agriculture,Midjourney,20.84,5988,2024,35-44,SME,2185620,-541.9132420091328
South Korea,Agriculture,Stable Diffusion,50.9,7881,2023,25-34,Enterprise,2876565,489.4414634146342
Brazil,Agriculture,Stable Diffusion,18.67,2661,2024,35-44,Enterprise,971265,-610.6858219500709
France,Agriculture,ChatGPT,77.74,8485,2024,55+,Startup,3097025,75.81646586345414
Australia,Agriculture,ChatGPT,27.73,8395,2024,25-34,Enterprise,3064175,330.41656437153597
France,Agriculture,Stable Diffusion,50.72,3984,2023,35-44,Startup,1454160,192.07845487845498
South Korea,Agriculture,ChatGPT,11.4,7952,2024,18-24,SME,2902480,-475.58427425345417
Brazil,Agriculture,ChatGPT,74.04,7434,2024,55+,Enterprise,2713410,70.86524222931894
China,Agriculture,ChatGPT,92.25,6103,2024,25-34,SME,2227595,124.89495798319331
Brazil,Agriculture,Midjourney,66.51,2282,2023,35-44,SME,832930,2.3672694063934614
Brazil,Agriculture,Stable Diffusion,97.4,7563,2024,35-44,Enterprise,2760495,-610.6858219500709
India,Agriculture,ChatGPT,50.62,5118,2024,18-24,SME,1868070,-331.42350342198733
USA,Agriculture,Midjourney,81.79,9217,2024,25-34,SME,3364205,-541.9132420091328
Brazil,Agriculture,Bard,13.01,292,2024,55+,Startup,106580,-34.99712184202144
Canada,Agriculture,Midjourney,22.29,9893,2024,55+,Enterprise,3610945,212.25637939335593
France,Agriculture,Midjourney,10.93,2261,2024,45-54,SME,825265,-48.24424870466282
Brazil,Agriculture,ChatGPT,70.02,4062,2024,25-34,Startup,1482630,70.86524222931894
UK,Agriculture,ChatGPT,21.21,3525,2024,35-44,Enterprise,1286625,-21.19076305220915
UK,Agriculture,Midjourney,8.06,6236,2023,45-54,Enterprise,2276140,47.087821108016215
Germany,Agriculture,Midjourney,25.27,3818,2023,45-54,Startup,1393570,669.6224408666267
South Korea,Agriculture,Midjourney,86.34,6825,2024,18-24,SME,2491125,-74.59701694915293
UK,Agriculture,Bard,51.94,6677,2024,35-44,Startup,2437105,441.4375653082552
Brazil,Agriculture,ChatGPT,60.47,7990,2024,45-54,Startup,2916350,70.86524222931894
China,Agriculture,Bard,87.38,7928,2024,35-44,SME,2893720,10.824603174602998
France,Agriculture,Bard,58.32,7814,2024,55+,Enterprise,2852110,1055.2911323821563
Canada,Agriculture,Midjourney,94.71,215,2024,35-44,SME,78475,212.25637939335593
Australia,Agriculture,Midjourney,93.66,6700,2024,55+,Enterprise,2445500,276.8866213151932
Canada,Agriculture,ChatGPT,57.65,397,2024,45-54,SME,144905,-246.28140683890888
Germany,Agriculture,Midjourney,17.11,225,2024,45-54,SME,82125,669.6224408666267
India,Agriculture,Claude,50.51,1435,2023,55+,Enterprise,523775,980.5580357142853
Brazil,Agriculture,ChatGPT,3.65,3634,2024,25-34,Startup,1326410,70.86524222931894
Australia,Agriculture,ChatGPT,23.9,2810,2024,25-34,Startup,1025650,330.41656437153597
France,Agriculture,Midjourney,90.54,9234,2024,18-24,Enterprise,3370410,-48.24424870466282
Brazil,Agriculture,ChatGPT,71.49,8774,2024,18-24,Enterprise,3202510,70.86524222931894
South Korea,Agriculture,ChatGPT,46.74,2074,2024,18-24,Enterprise,757010,-475.58427425345417
France,Agriculture,ChatGPT,58.9,5780,2024,18-24,Enterprise,2109700,75.81646586345414
Brazil,Agriculture,ChatGPT,79.91,2216,2024,25-34,SME,808840,70.86524222931894
China,Agriculture,Claude,90.08,444,2024,55+,SME,162060,1261.157287157287
South Korea,Agriculture,Midjourney,37.9,1810,2024,45-54,Enterprise,660650,-74.59701694915293
China,Agriculture,Stable Diffusion,6.82,6153,2023,55+,Startup,2245845,-418.7297979797977
India,Agriculture,Claude,77.28,8878,2024,55+,Startup,3240470,980.5580357142853
Australia,Agriculture,ChatGPT,13.82,1246,2024,45-54,Enterprise,454790,330.41656437153597
China,Agriculture,ChatGPT,71.38,3730,2024,25-34,SME,1361450,124.89495798319331
China,Agriculture,Midjourney,52.13,1709,2024,55+,Startup,623785,-490.0307175295193
UK,Agriculture,ChatGPT,28.86,2041,2023,18-24,Startup,744965,-21.19076305220915
Germany,Agriculture,Midjourney,91.11,2322,2023,35-44,Startup,847530,669.6224408666267
China,Agriculture,Midjourney,99.71,2162,2024,25-34,SME,789130,-490.0307175295193
Canada,Agriculture,Stable Diffusion,64.54,6786,2024,55+,Startup,2476890,298.0
Canada,Agriculture,Bard,17.04,4164,2024,35-44,Enterprise,1519860,-79.3050603795291
Brazil,Agriculture,Midjourney,59.89,9003,2024,35-44,SME,3286095,2.3672694063934614
UK,Agriculture,Bard,33.69,6031,2024,18-24,Enterprise,2201315,441.4375653082552
South Korea,Agriculture,Midjourney,48.62,891,2023,35-44,Startup,325215,-74.59701694915293
South Korea,Agriculture,Stable Diffusion,1.34,866,2024,55+,SME,316090,489.4414634146342
UK,Agriculture,Stable Diffusion,97.14,4210,2024,45-54,Enterprise,1536650,-4.68539524991138
India,Agriculture,Midjourney,78.71,3067,2024,55+,Enterprise,1119455,-83.16822721597964
China,Agriculture,ChatGPT,96.45,9020,2024,25-34,Enterprise,3292300,124.89495798319331
UK,Agriculture,ChatGPT,50.75,1777,2023,25-34,Enterprise,648605,-21.19076305220915
France,Agriculture,ChatGPT,95.51,7750,2023,25-34,Enterprise,2828750,75.81646586345414
China,Agriculture,Bard,27.84,5950,2024,25-34,SME,2171750,10.824603174602998
Australia,Agriculture,ChatGPT,59.69,5685,2024,55+,Startup,2075025,330.41656437153597
France,Agriculture,ChatGPT,62.44,4295,2024,55+,SME,1567675,75.81646586345414
USA,Agriculture,Stable Diffusion,36.69,1607,2024,25-34,Startup,586555,-193.56087187666162
China,Agriculture,Midjourney,16.04,1045,2024,45-54,Enterprise,381425,-490.0307175295193
Brazil,Agriculture,Midjourney,86.45,3760,2024,35-44,Startup,1372400,2.3672694063934614
Brazil,Agriculture,ChatGPT,69.38,6573,2024,45-54,Startup,2399145,70.86524222931894
India,Agriculture,ChatGPT,84.85,2521,2024,35-44,Enterprise,920165,-331.42350342198733
USA,Agriculture,Midjourney,50.72,7926,2024,35-44,Enterprise,2892990,-541.9132420091328
USA,Agriculture,ChatGPT,19.56,7906,2024,35-44,SME,2885690,65.31932637876525
China,Agriculture,Stable Diffusion,23.54,6181,2023,55+,SME,2256065,-418.7297979797977
Brazil,Agriculture,ChatGPT,60.54,512,2024,18-24,Startup,186880,70.86524222931894
UK,Agriculture,ChatGPT,8.74,2067,2024,45-54,SME,754455,-21.19076305220915
South Korea,Agriculture,Stable Diffusion,55.73,477,2024,25-34,SME,174105,489.4414634146342
USA,Agriculture,ChatGPT,39.93,9294,2023,55+,SME,3392310,65.31932637876525
Canada,Agriculture,ChatGPT,35.07,5713,2024,35-44,Startup,2085245,-246.28140683890888
USA,Agriculture,ChatGPT,41.21,825,2023,55+,SME,301125,65.31932637876525
South Korea,Agriculture,ChatGPT,71.37,3407,2024,55+,SME,1243555,-475.58427425345417
South Korea,Agriculture,Midjourney,68.27,9209,2024,35-44,SME,3361285,-74.59701694915293
Germany,Agriculture,Midjourney,86.81,3293,2024,35-44,Startup,1201945,669.6224408666267
South Korea,Agriculture,ChatGPT,46.52,6127,2024,18-24,Enterprise,2236355,-475.58427425345417
China,Agriculture,ChatGPT,66.83,9843,2024,55+,Startup,3592695,124.89495798319331
UK,Agriculture,Midjourney,35.71,5107,2023,55+,Startup,1864055,47.087821108016215
Brazil,Agriculture,Midjourney,32.0,6407,2024,25-34,Enterprise,2338555,2.3672694063934614
India,Agriculture,Stable Diffusion,26.01,5684,2024,45-54,Enterprise,2074660,488.77613580849993
Canada,Agriculture,Claude,11.98,692,2024,55+,SME,252580,430.42202729044857
USA,Agriculture,Midjourney,17.12,652,2023,18-24,Enterprise,237980,-541.9132420091328
South Korea,Agriculture,Stable Diffusion,5.89,8671,2024,18-24,SME,3164915,489.4414634146342
