country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
Canada,Finance,Stable Diffusion,47.71,2333,2024,25-34,SME,851545,-18.6552365762891
USA,Finance,Stable Diffusion,45.99,4198,2023,55+,Startup,1532270,-635.5058479532163
India,Finance,ChatGPT,59.91,9368,2023,35-44,SME,3419320,-229.46177762757725
Australia,Finance,Stable Diffusion,70.83,8304,2024,45-54,Startup,3030960,473.1833333333334
India,Finance,ChatGPT,79.16,4234,2024,18-24,Enterprise,1545410,-229.46177762757725
France,Finance,Stable Diffusion,41.21,2231,2024,45-54,SME,814315,-211.00272829401456
India,Finance,Midjourney,28.92,9005,2024,25-34,Startup,3286825,-245.68861165567614
China,Finance,Midjourney,70.87,6767,2023,35-44,SME,2469955,6.055125811327343
India,Finance,ChatGPT,82.72,6936,2024,35-44,Startup,2531640,-229.46177762757725
South Korea,Finance,Stable Diffusion,26.77,9800,2024,25-34,Enterprise,3577000,136.0072130332046
UK,Finance,Stable Diffusion,15.68,1136,2024,45-54,SME,414640,-103.38070214669006
South Korea,Finance,Claude,28.79,1568,2024,18-24,Enterprise,572320,-131.96706192358306
UK,Finance,Midjourney,68.76,507,2024,35-44,SME,185055,-465.1907249331125
Brazil,Finance,Stable Diffusion,37.96,7149,2024,25-34,Startup,2609385,-133.8455269607848
USA,Finance,ChatGPT,11.06,5983,2023,45-54,Enterprise,2183795,244.62575644251046
India,Finance,ChatGPT,23.16,743,2024,18-24,SME,271195,-229.46177762757725
France,Finance,ChatGPT,10.67,3712,2024,18-24,SME,1354880,306.66275865844364
South Korea,Finance,ChatGPT,90.15,6660,2024,45-54,Startup,2430900,-137.74459433644734
Germany,Finance,Stable Diffusion,82.55,751,2024,55+,Enterprise,274115,-212.7319159335284
Germany,Finance,Midjourney,21.39,1466,2024,18-24,Startup,535090,-148.86698583166253
Australia,Finance,Midjourney,99.2,9692,2023,55+,Startup,3537580,-215.1227742221654
Brazil,Finance,Stable Diffusion,4.4,5106,2023,35-44,Startup,1863690,-133.8455269607848
China,Finance,Stable Diffusion,99.67,4156,2024,55+,Enterprise,1516940,-564.4079788541922
France,Finance,Midjourney,43.59,4566,2024,25-34,Enterprise,1666590,-251.48427592116514
Australia,Finance,Claude,9.39,8209,2024,45-54,Enterprise,2996285,-315.68323863636397
USA,Finance,Stable Diffusion,61.09,7428,2024,18-24,Enterprise,2711220,-635.5058479532163
Germany,Finance,Midjourney,3.92,4362,2023,25-34,SME,1592130,-148.86698583166253
Canada,Finance,ChatGPT,90.65,4178,2024,18-24,SME,1524970,-180.02597531452102
Australia,Finance,ChatGPT,17.29,9017,2024,35-44,Startup,3291205,-271.33162259336586
Germany,Finance,ChatGPT,82.48,9961,2024,25-34,Startup,3635765,266.27250705729693
UK,Finance,ChatGPT,82.58,1144,2024,25-34,Startup,417560,736.2000468867218
Australia,Finance,Midjourney,85.55,7159,2024,45-54,Enterprise,2613035,-215.1227742221654
USA,Finance,ChatGPT,95.34,9753,2024,25-34,Startup,3559845,244.62575644251046
France,Finance,Midjourney,97.69,8200,2024,35-44,Enterprise,2993000,-251.48427592116514
France,Finance,ChatGPT,21.98,2270,2023,35-44,Startup,828550,306.66275865844364
Brazil,Finance,Stable Diffusion,17.44,1235,2024,55+,Startup,450775,-133.8455269607848
Canada,Finance,ChatGPT,1.01,7478,2024,55+,Startup,2729470,-180.02597531452102
Australia,Finance,Midjourney,80.59,533,2024,18-24,Enterprise,194545,-215.1227742221654
Brazil,Finance,Stable Diffusion,34.5,7244,2024,35-44,Enterprise,2644060,-133.8455269607848
Brazil,Finance,Stable Diffusion,6.48,7050,2024,55+,SME,2573250,-133.8455269607848
South Korea,Finance,Stable Diffusion,25.96,9673,2024,25-34,Startup,3530645,136.0072130332046
Brazil,Finance,ChatGPT,77.72,1920,2024,55+,Enterprise,700800,-402.96156881906336
Brazil,Finance,Stable Diffusion,39.81,1080,2024,18-24,Startup,394200,-133.8455269607848
China,Finance,Bard,79.36,2960,2024,18-24,Enterprise,1080400,-161.63625450180007
Australia,Finance,Midjourney,3.27,3911,2024,55+,Enterprise,1427515,-215.1227742221654
Australia,Finance,Midjourney,90.31,6004,2024,55+,Startup,2191460,-215.1227742221654
China,Finance,Claude,24.62,8503,2024,55+,Enterprise,3103595,501.3767329716702
Australia,Finance,Midjourney,95.81,2138,2024,18-24,Startup,780370,-215.1227742221654
Canada,Finance,Midjourney,14.26,6805,2023,18-24,Startup,2483825,274.72947636266326
India,Finance,Bard,15.69,3135,2024,25-34,Startup,1144275,531.392873303168
USA,Finance,Midjourney,0.09,8433,2023,55+,Startup,3078045,292.3184766687591
India,Finance,Midjourney,19.67,6069,2023,35-44,Enterprise,2215185,-245.68861165567614
South Korea,Finance,Midjourney,1.2,2535,2024,35-44,SME,925275,-31.586570720086456
Canada,Finance,Midjourney,56.95,1878,2024,18-24,SME,685470,274.72947636266326
Canada,Finance,Midjourney,2.7,7002,2024,35-44,Enterprise,2555730,274.72947636266326
UK,Finance,ChatGPT,5.26,2167,2023,55+,SME,790955,736.2000468867218
Germany,Finance,ChatGPT,63.87,1843,2023,55+,SME,672695,266.27250705729693
USA,Finance,Midjourney,28.87,635,2024,18-24,Startup,231775,292.3184766687591
Brazil,Finance,Stable Diffusion,87.22,8923,2024,45-54,Enterprise,3256895,-133.8455269607848
Canada,Finance,Midjourney,11.15,6781,2023,45-54,Enterprise,2475065,274.72947636266326
Australia,Finance,Stable Diffusion,77.7,7002,2023,18-24,Startup,2555730,473.1833333333334
Canada,Finance,Stable Diffusion,15.95,6295,2024,25-34,Startup,2297675,-18.6552365762891
Germany,Finance,Midjourney,59.33,7265,2024,18-24,Startup,2651725,-148.86698583166253
Australia,Finance,Midjourney,32.51,4647,2024,18-24,Startup,1696155,-215.1227742221654
USA,Finance,ChatGPT,24.64,2024,2024,25-34,Enterprise,738760,244.62575644251046
Brazil,Finance,ChatGPT,3.22,4495,2024,55+,Enterprise,1640675,-402.96156881906336
Germany,Finance,ChatGPT,5.47,3257,2024,55+,SME,1188805,266.27250705729693
Germany,Finance,Midjourney,37.08,169,2024,45-54,SME,61685,-148.86698583166253
Brazil,Finance,Stable Diffusion,80.95,6244,2023,45-54,Enterprise,2279060,-133.8455269607848
France,Finance,Bard,83.48,7788,2024,45-54,SME,2842620,-366.94378109452737
China,Finance,ChatGPT,29.85,2518,2024,18-24,Enterprise,919070,-158.8122683142101
South Korea,Finance,Bard,11.08,5558,2023,55+,Startup,2028670,-575.8450354609931
France,Finance,ChatGPT,4.65,8203,2024,55+,SME,2994095,306.66275865844364
France,Finance,ChatGPT,47.93,4269,2023,18-24,SME,1558185,306.66275865844364
South Korea,Finance,Stable Diffusion,56.17,4453,2024,18-24,Startup,1625345,136.0072130332046
France,Finance,Stable Diffusion,10.16,4518,2024,45-54,Enterprise,1649070,-211.00272829401456
Australia,Finance,Claude,30.62,9421,2024,45-54,Startup,3438665,-315.68323863636397
Australia,Finance,ChatGPT,85.99,8578,2024,18-24,Enterprise,3130970,-271.33162259336586
Brazil,Finance,ChatGPT,91.48,8690,2024,25-34,Enterprise,3171850,-402.96156881906336
USA,Finance,Midjourney,74.13,3326,2024,18-24,Enterprise,1213990,292.3184766687591
Australia,Finance,ChatGPT,51.31,8821,2024,25-34,Enterprise,3219665,-271.33162259336586
France,Finance,ChatGPT,78.89,2444,2024,35-44,SME,892060,306.66275865844364
USA,Finance,ChatGPT,94.99,4542,2024,45-54,SME,1657830,244.62575644251046
France,Finance,Midjourney,3.07,176,2024,55+,Enterprise,64240,-251.48427592116514
France,Finance,ChatGPT,63.46,8875,2023,25-34,Enterprise,3239375,306.66275865844364
South Korea,Finance,Midjourney,76.02,7122,2024,35-44,Startup,2599530,-31.586570720086456
France,Finance,Claude,40.71,2387,2023,45-54,Enterprise,871255,-750.0307845084408
France,Finance,Bard,83.97,6853,2024,55+,SME,2501345,-366.94378109452737
South Korea,Finance,Claude,20.17,7885,2024,35-44,Startup,2878025,-131.96706192358306
India,Finance,Midjourney,1.97,9814,2024,35-44,SME,3582110,-245.68861165567614
South Korea,Finance,ChatGPT,8.18,416,2023,25-34,SME,151840,-137.74459433644734
Brazil,Finance,Midjourney,17.01,3286,2023,55+,Startup,1199390,267.42181682799765
Australia,Finance,Stable Diffusion,47.39,940,2024,55+,Enterprise,343100,473.1833333333334
Australia,Finance,Claude,94.77,9285,2024,18-24,SME,3389025,-315.68323863636397
Australia,Finance,ChatGPT,67.76,7864,2024,35-44,SME,2870360,-271.33162259336586
Canada,Finance,Stable Diffusion,57.57,8804,2023,18-24,Startup,3213460,-18.6552365762891
Brazil,Finance,ChatGPT,32.22,8898,2024,45-54,SME,3247770,-402.96156881906336
South Korea,Finance,Stable Diffusion,12.85,7750,2023,55+,SME,2828750,136.0072130332046
South Korea,Finance,Midjourney,60.51,2553,2023,55+,Startup,931845,-31.586570720086456
Australia,Finance,Midjourney,92.95,6966,2023,55+,Enterprise,2542590,-215.1227742221654
USA,Finance,ChatGPT,98.3,4915,2024,35-44,Enterprise,1793975,244.62575644251046
France,Finance,Stable Diffusion,2.18,8814,2024,35-44,Enterprise,3217110,-211.00272829401456
China,Finance,Midjourney,48.39,9615,2023,35-44,Enterprise,3509475,6.055125811327343
China,Finance,Claude,30.5,2994,2024,55+,Enterprise,1092810,501.3767329716702
France,Finance,Stable Diffusion,76.76,5532,2024,18-24,Enterprise,2019180,-211.00272829401456
USA,Finance,Midjourney,32.85,2781,2024,35-44,Startup,1015065,292.3184766687591
USA,Finance,Bard,58.97,1048,2024,55+,Enterprise,382520,-252.81917113893815
India,Finance,Stable Diffusion,27.61,2110,2024,18-24,SME,770150,167.45608535445172
Australia,Finance,Stable Diffusion,22.01,7828,2024,18-24,SME,2857220,473.1833333333334
India,Finance,Midjourney,41.66,3418,2024,18-24,SME,1247570,-245.68861165567614
USA,Finance,Midjourney,68.68,3813,2024,18-24,Enterprise,1391745,292.3184766687591
Australia,Finance,Midjourney,14.41,8230,2024,35-44,Startup,3003950,-215.1227742221654
Germany,Finance,ChatGPT,0.19,3153,2024,35-44,Startup,1150845,266.27250705729693
Australia,Finance,Midjourney,73.91,5797,2023,45-54,SME,2115905,-215.1227742221654
Germany,Finance,Midjourney,31.65,3818,2023,45-54,SME,1393570,-148.86698583166253
India,Finance,Midjourney,81.41,1335,2023,25-34,Startup,487275,-245.68861165567614
USA,Finance,ChatGPT,49.97,1609,2024,55+,SME,587285,244.62575644251046
France,Finance,ChatGPT,71.25,9857,2024,45-54,SME,3597805,306.66275865844364
India,Finance,ChatGPT,26.56,8795,2024,35-44,Startup,3210175,-229.46177762757725
Australia,Finance,ChatGPT,88.83,3992,2024,35-44,SME,1457080,-271.33162259336586
USA,Finance,Midjourney,90.39,2124,2024,35-44,Enterprise,775260,292.3184766687591
China,Finance,Bard,57.08,9881,2024,18-24,SME,3606565,-161.63625450180007
Canada,Finance,Bard,57.46,4440,2024,45-54,SME,1620600,-390.572598870056
India,Finance,Midjourney,14.42,2020,2024,35-44,SME,737300,-245.68861165567614
Canada,Finance,ChatGPT,21.08,3085,2024,35-44,Startup,1126025,-180.02597531452102
Canada,Finance,Stable Diffusion,8.83,6111,2024,18-24,SME,2230515,-18.6552365762891
India,Finance,ChatGPT,59.81,1156,2023,25-34,SME,421940,-229.46177762757725
USA,Finance,ChatGPT,54.79,2575,2024,35-44,Enterprise,939875,244.62575644251046
UK,Finance,ChatGPT,89.07,3558,2024,35-44,Enterprise,1298670,736.2000468867218
Brazil,Finance,ChatGPT,86.72,6078,2024,18-24,Enterprise,2218470,-402.96156881906336
South Korea,Finance,ChatGPT,16.25,7527,2024,35-44,SME,2747355,-137.74459433644734
Canada,Finance,Midjourney,70.84,375,2024,25-34,Enterprise,136875,274.72947636266326
China,Finance,Stable Diffusion,9.32,7533,2024,18-24,Enterprise,2749545,-564.4079788541922
UK,Finance,Midjourney,68.5,2738,2024,55+,SME,999370,-465.1907249331125
Canada,Finance,Midjourney,34.33,3207,2024,25-34,Startup,1170555,274.72947636266326
Brazil,Finance,Bard,10.85,4301,2024,35-44,Enterprise,1569865,11.965710382513862
Canada,Finance,Midjourney,37.17,5470,2024,45-54,Enterprise,1996550,274.72947636266326
China,Finance,Stable Diffusion,54.71,6310,2024,35-44,Startup,2303150,-564.4079788541922
UK,Finance,Bard,18.03,7244,2024,25-34,Startup,2644060,-686.9793250228031
Canada,Finance,Stable Diffusion,28.43,1398,2024,25-34,Enterprise,510270,-18.6552365762891
Canada,Finance,Stable Diffusion,26.84,481,2024,45-54,Startup,175565,-18.6552365762891
Germany,Finance,ChatGPT,97.1,5962,2024,35-44,SME,2176130,266.27250705729693
Germany,Finance,ChatGPT,45.83,1032,2024,18-24,Enterprise,376680,266.27250705729693
South Korea,Finance,ChatGPT,36.51,5065,2024,18-24,SME,1848725,-137.74459433644734
UK,Finance,Stable Diffusion,60.46,3454,2023,35-44,Startup,1260710,-103.38070214669006
France,Finance,ChatGPT,88.4,1625,2024,55+,Startup,593125,306.66275865844364
South Korea,Finance,Claude,88.52,9605,2024,18-24,Enterprise,3505825,-131.96706192358306
France,Finance,ChatGPT,56.31,2315,2024,35-44,SME,844975,306.66275865844364
Brazil,Finance,Bard,0.85,1066,2024,55+,SME,389090,11.965710382513862
Germany,Finance,Midjourney,83.57,3771,2023,25-34,Enterprise,1376415,-148.86698583166253
Australia,Finance,Stable Diffusion,31.71,2311,2024,55+,SME,843515,473.1833333333334
South Korea,Finance,ChatGPT,72.23,4450,2024,35-44,Startup,1624250,-137.74459433644734
Australia,Finance,Midjourney,31.51,2908,2024,18-24,SME,1061420,-215.1227742221654
Australia,Finance,ChatGPT,12.9,8293,2024,35-44,Startup,3026945,-271.33162259336586
Germany,Finance,Midjourney,98.27,5015,2023,35-44,SME,1830475,-148.86698583166253
Brazil,Finance,ChatGPT,70.39,2195,2024,25-34,Enterprise,801175,-402.96156881906336
Australia,Finance,Midjourney,68.87,257,2023,45-54,Startup,93805,-215.1227742221654
Australia,Finance,Stable Diffusion,8.45,3983,2023,35-44,Enterprise,1453795,473.1833333333334
Brazil,Finance,ChatGPT,91.36,2636,2024,55+,SME,962140,-402.96156881906336
UK,Finance,Midjourney,92.4,4428,2023,55+,SME,1616220,-465.1907249331125
Canada,Finance,ChatGPT,92.4,3365,2024,55+,Enterprise,1228225,-180.02597531452102
China,Finance,Stable Diffusion,3.52,210,2024,25-34,Enterprise,76650,-564.4079788541922
USA,Finance,ChatGPT,24.41,3046,2023,35-44,Startup,1111790,244.62575644251046
USA,Finance,Stable Diffusion,87.7,4425,2024,35-44,Enterprise,1615125,-635.5058479532163
India,Finance,Midjourney,86.39,3760,2024,55+,Startup,1372400,-245.68861165567614
China,Finance,Bard,65.5,9499,2024,55+,Startup,3467135,-161.63625450180007
Brazil,Finance,Midjourney,23.65,9603,2024,18-24,Startup,3505095,267.42181682799765
China,Finance,ChatGPT,14.66,4741,2024,18-24,Enterprise,1730465,-158.8122683142101
UK,Finance,Stable Diffusion,58.47,7384,2024,45-54,SME,2695160,-103.38070214669006
China,Finance,Bard,4.61,1798,2024,35-44,Enterprise,656270,-161.63625450180007
USA,Finance,Midjourney,22.81,7268,2023,25-34,Enterprise,2652820,292.3184766687591
Canada,Finance,Bard,28.97,4623,2024,55+,Enterprise,1687395,-390.572598870056
Canada,Finance,ChatGPT,67.09,5322,2023,25-34,SME,1942530,-180.02597531452102
India,Finance,Bard,62.19,8672,2024,25-34,Startup,3165280,531.392873303168
Australia,Finance,Midjourney,93.6,3215,2024,45-54,SME,1173475,-215.1227742221654
South Korea,Finance,Claude,25.42,9811,2024,18-24,Enterprise,3581015,-131.96706192358306
India,Finance,Midjourney,68.12,3532,2024,25-34,Enterprise,1289180,-245.68861165567614
Canada,Finance,Stable Diffusion,52.88,8874,2024,35-44,Startup,3239010,-18.6552365762891
Germany,Finance,ChatGPT,82.21,4434,2024,45-54,Enterprise,1618410,266.27250705729693
USA,Finance,Midjourney,83.95,7257,2023,45-54,Startup,2648805,292.3184766687591
France,Finance,ChatGPT,94.64,8605,2024,35-44,Startup,3140825,306.66275865844364
South Korea,Finance,Midjourney,0.26,9307,2024,18-24,Startup,3397055,-31.586570720086456
Germany,Finance,Midjourney,45.78,7366,2024,25-34,Startup,2688590,-148.86698583166253
Brazil,Finance,Bard,94.48,8275,2024,25-34,SME,3020375,11.965710382513862
Germany,Finance,ChatGPT,79.13,6688,2024,45-54,Enterprise,2441120,266.27250705729693
Brazil,Finance,Midjourney,1.29,519,2023,45-54,SME,189435,267.42181682799765
UK,Finance,Claude,4.43,5299,2023,35-44,Enterprise,1934135,577.8843700159487
UK,Finance,ChatGPT,33.86,7806,2024,18-24,Enterprise,2849190,736.2000468867218
Canada,Finance,ChatGPT,33.1,6188,2024,45-54,SME,2258620,-180.02597531452102
USA,Finance,Midjourney,23.2,9035,2024,25-34,Enterprise,3297775,292.3184766687591
USA,Finance,ChatGPT,14.87,384,2024,45-54,SME,140160,244.62575644251046
South Korea,Finance,Midjourney,26.83,7127,2023,25-34,Enterprise,2601355,-31.586570720086456
Canada,Finance,Midjourney,20.54,7499,2024,18-24,Enterprise,2737135,274.72947636266326
Germany,Finance,Stable Diffusion,65.0,6015,2024,18-24,Startup,2195475,-212.7319159335284
Canada,Finance,Midjourney,55.59,5813,2024,18-24,SME,2121745,274.72947636266326
USA,Finance,ChatGPT,28.98,2103,2024,25-34,Startup,767595,244.62575644251046
South Korea,Finance,ChatGPT,65.78,1091,2024,35-44,Startup,398215,-137.74459433644734
Australia,Finance,Midjourney,23.31,6832,2024,35-44,Enterprise,2493680,-215.1227742221654
Germany,Finance,ChatGPT,37.75,271,2024,35-44,Enterprise,98915,266.27250705729693
India,Finance,ChatGPT,89.91,3721,2023,35-44,SME,1358165,-229.46177762757725
Canada,Finance,Claude,51.46,5061,2023,55+,SME,1847265,38.5303983228514
India,Finance,Midjourney,95.83,5955,2024,45-54,Enterprise,2173575,-245.68861165567614
China,Finance,Stable Diffusion,79.71,4358,2023,55+,SME,1590670,-564.4079788541922
Canada,Finance,Stable Diffusion,83.8,5992,2024,18-24,Enterprise,2187080,-18.6552365762891
UK,Finance,Stable Diffusion,49.25,301,2024,18-24,SME,109865,-103.38070214669006
France,Finance,Stable Diffusion,20.21,7781,2024,18-24,Enterprise,2840065,-211.00272829401456
South Korea,Finance,Bard,25.69,766,2024,25-34,Enterprise,279590,-575.8450354609931
USA,Finance,Midjourney,82.95,7802,2024,55+,Enterprise,2847730,292.3184766687591
France,Finance,ChatGPT,34.1,8332,2024,55+,Enterprise,3041180,306.66275865844364
UK,Finance,Midjourney,64.03,8761,2023,25-34,Enterprise,3197765,-465.1907249331125
UK,Finance,Stable Diffusion,35.86,8127,2023,55+,Startup,2966355,-103.38070214669006
France,Finance,ChatGPT,95.37,1930,2023,35-44,SME,704450,306.66275865844364
USA,Finance,ChatGPT,60.04,3490,2023,45-54,Startup,1273850,244.62575644251046
Brazil,Finance,Midjourney,41.11,8152,2024,35-44,Startup,2975480,267.42181682799765
China,Finance,Midjourney,44.38,5836,2023,35-44,SME,2130140,6.055125811327343
Australia,Finance,Midjourney,23.77,6401,2024,35-44,Enterprise,2336365,-215.1227742221654
China,Finance,ChatGPT,27.8,6502,2024,25-34,Enterprise,2373230,-158.8122683142101
Australia,Finance,ChatGPT,43.3,2333,2024,18-24,Enterprise,851545,-271.33162259336586
Australia,Finance,Midjourney,50.11,303,2024,25-34,SME,110595,-215.1227742221654
South Korea,Finance,Midjourney,68.79,4671,2024,18-24,Enterprise,1704915,-31.586570720086456
France,Finance,Bard,33.01,901,2024,55+,SME,328865,-366.94378109452737
Canada,Finance,Midjourney,39.28,9682,2024,35-44,SME,3533930,274.72947636266326
USA,Finance,Midjourney,44.57,5022,2024,25-34,Enterprise,1833030,292.3184766687591
Brazil,Finance,Stable Diffusion,36.27,7773,2024,55+,Startup,2837145,-133.8455269607848
Australia,Finance,ChatGPT,19.57,3074,2023,18-24,Startup,1122010,-271.33162259336586
Germany,Finance,Midjourney,55.58,4174,2024,45-54,Startup,1523510,-148.86698583166253
South Korea,Finance,ChatGPT,44.36,7865,2024,25-34,Enterprise,2870725,-137.74459433644734
UK,Finance,Stable Diffusion,43.54,5081,2024,25-34,Startup,1854565,-103.38070214669006
Canada,Finance,Claude,40.74,5082,2024,55+,SME,1854930,38.5303983228514
USA,Finance,ChatGPT,88.2,2309,2024,25-34,SME,842785,244.62575644251046
South Korea,Finance,ChatGPT,26.4,6775,2024,55+,Enterprise,2472875,-137.74459433644734
China,Finance,Stable Diffusion,27.81,6661,2023,45-54,Enterprise,2431265,-564.4079788541922
South Korea,Finance,ChatGPT,27.88,4889,2024,25-34,SME,1784485,-137.74459433644734
Brazil,Finance,Midjourney,78.35,3978,2024,55+,Startup,1451970,267.42181682799765
France,Finance,ChatGPT,79.94,7773,2023,25-34,SME,2837145,306.66275865844364
India,Finance,ChatGPT,7.36,7689,2024,35-44,Startup,2806485,-229.46177762757725
South Korea,Finance,Claude,44.68,2537,2023,35-44,Startup,926005,-131.96706192358306
France,Finance,ChatGPT,9.68,4822,2023,18-24,SME,1760030,306.66275865844364
Brazil,Finance,Midjourney,70.35,8159,2024,35-44,SME,2978035,267.42181682799765
Canada,Finance,Claude,29.7,9541,2024,45-54,Enterprise,3482465,38.5303983228514
Brazil,Finance,Stable Diffusion,59.47,3181,2024,25-34,SME,1161065,-133.8455269607848
South Korea,Finance,Midjourney,99.37,9710,2024,35-44,SME,3544150,-31.586570720086456
Brazil,Finance,Midjourney,75.74,9808,2024,35-44,SME,3579920,267.42181682799765
UK,Finance,Midjourney,6.74,5955,2024,55+,Startup,2173575,-465.1907249331125
India,Finance,Bard,16.89,9743,2023,55+,SME,3556195,531.392873303168
India,Finance,Midjourney,8.82,6770,2024,55+,Startup,2471050,-245.68861165567614
South Korea,Finance,Midjourney,5.68,2289,2024,25-34,SME,835485,-31.586570720086456
Australia,Finance,Stable Diffusion,99.09,9576,2024,18-24,Enterprise,3495240,473.1833333333334
Germany,Finance,Bard,42.82,9521,2024,18-24,SME,3475165,57.78070175438552
Australia,Finance,Midjourney,62.82,2902,2024,45-54,Startup,1059230,-215.1227742221654
Canada,Finance,ChatGPT,98.68,4814,2024,18-24,SME,1757110,-180.02597531452102
France,Finance,ChatGPT,47.14,2450,2024,35-44,Enterprise,894250,306.66275865844364
France,Finance,ChatGPT,71.28,6191,2024,45-54,Startup,2259715,306.66275865844364
Australia,Finance,ChatGPT,18.43,5333,2024,18-24,Enterprise,1946545,-271.33162259336586
China,Finance,Midjourney,32.52,4393,2024,18-24,SME,1603445,6.055125811327343
Germany,Finance,Midjourney,22.51,2131,2024,35-44,Enterprise,777815,-148.86698583166253
China,Finance,ChatGPT,45.32,8769,2023,45-54,SME,3200685,-158.8122683142101
South Korea,Finance,ChatGPT,2.5,6103,2024,35-44,Enterprise,2227595,-137.74459433644734
Canada,Finance,ChatGPT,77.33,2206,2024,55+,Enterprise,805190,-180.02597531452102
China,Finance,ChatGPT,30.87,395,2023,45-54,SME,144175,-158.8122683142101
South Korea,Finance,Stable Diffusion,23.9,2459,2024,35-44,SME,897535,136.0072130332046
India,Finance,Bard,37.97,9760,2023,55+,Startup,3562400,531.392873303168
Brazil,Finance,Midjourney,14.33,9023,2024,18-24,SME,3293395,267.42181682799765
India,Finance,Midjourney,3.06,8563,2024,45-54,SME,3125495,-245.68861165567614
South Korea,Finance,ChatGPT,31.94,3415,2024,25-34,SME,1246475,-137.74459433644734
South Korea,Finance,ChatGPT,80.27,5869,2024,35-44,Enterprise,2142185,-137.74459433644734
Canada,Finance,Stable Diffusion,74.49,8479,2024,35-44,Enterprise,3094835,-18.6552365762891
India,Finance,ChatGPT,65.71,6999,2023,25-34,Startup,2554635,-229.46177762757725
Australia,Finance,ChatGPT,87.33,5474,2024,18-24,Enterprise,1998010,-271.33162259336586
Brazil,Finance,ChatGPT,56.42,1104,2023,35-44,Startup,402960,-402.96156881906336
Brazil,Finance,Stable Diffusion,27.26,8680,2024,45-54,Startup,3168200,-133.8455269607848
Brazil,Finance,Midjourney,71.34,8373,2024,18-24,Startup,3056145,267.42181682799765
China,Finance,Claude,91.67,251,2024,55+,Startup,91615,501.3767329716702
India,Finance,Midjourney,76.57,5879,2024,25-34,Enterprise,2145835,-245.68861165567614
Canada,Finance,ChatGPT,1.72,9790,2024,25-34,SME,3573350,-180.02597531452102
Brazil,Finance,Claude,99.12,5924,2023,55+,Startup,2162260,393.0968750000002
USA,Finance,Bard,14.45,2970,2024,18-24,Enterprise,1084050,-252.81917113893815
Australia,Finance,ChatGPT,63.37,1866,2024,45-54,SME,681090,-271.33162259336586
UK,Finance,Stable Diffusion,71.66,2368,2024,55+,Enterprise,864320,-103.38070214669006
USA,Finance,Midjourney,76.6,3771,2023,55+,SME,1376415,292.3184766687591
India,Finance,Midjourney,92.06,638,2024,25-34,Enterprise,232870,-245.68861165567614
Canada,Finance,Midjourney,7.71,3100,2024,45-54,SME,1131500,274.72947636266326
India,Finance,Bard,69.53,4296,2023,18-24,Startup,1568040,531.392873303168
Brazil,Finance,Midjourney,65.83,6920,2024,18-24,Enterprise,2525800,267.42181682799765
Canada,Finance,Midjourney,26.25,8175,2024,55+,Enterprise,2983875,274.72947636266326
France,Finance,Stable Diffusion,1.93,2613,2024,45-54,SME,953745,-211.00272829401456
USA,Finance,Midjourney,49.88,7349,2024,55+,SME,2682385,292.3184766687591
India,Finance,Stable Diffusion,64.97,8070,2024,18-24,Startup,2945550,167.45608535445172
UK,Finance,Claude,42.76,2674,2024,35-44,SME,976010,577.8843700159487
UK,Finance,Midjourney,22.56,9878,2023,35-44,SME,3605470,-465.1907249331125
India,Finance,ChatGPT,7.9,5070,2024,35-44,SME,1850550,-229.46177762757725
Brazil,Finance,ChatGPT,89.71,7719,2023,55+,Enterprise,2817435,-402.96156881906336
UK,Finance,ChatGPT,80.91,7479,2024,25-34,Startup,2729835,736.2000468867218
India,Finance,ChatGPT,12.03,8547,2024,35-44,Enterprise,3119655,-229.46177762757725
Germany,Finance,ChatGPT,86.92,5518,2024,18-24,SME,2014070,266.27250705729693
Australia,Finance,ChatGPT,26.04,7288,2024,55+,Enterprise,2660120,-271.33162259336586
Brazil,Finance,ChatGPT,37.84,1631,2024,35-44,SME,595315,-402.96156881906336
India,Finance,ChatGPT,11.95,7016,2023,55+,Startup,2560840,-229.46177762757725
UK,Finance,Stable Diffusion,12.85,8290,2024,35-44,SME,3025850,-103.38070214669006
Canada,Finance,Midjourney,44.98,546,2023,18-24,SME,199290,274.72947636266326
Canada,Finance,ChatGPT,70.36,9387,2023,55+,Startup,3426255,-180.02597531452102
South Korea,Finance,ChatGPT,60.76,8953,2024,18-24,Enterprise,3267845,-137.74459433644734
Germany,Finance,ChatGPT,39.86,5077,2024,35-44,Enterprise,1853105,266.27250705729693
Brazil,Finance,Midjourney,57.16,3825,2024,35-44,Startup,1396125,267.42181682799765
Australia,Finance,Midjourney,50.48,7422,2023,45-54,Startup,2709030,-215.1227742221654
France,Finance,Midjourney,41.79,6933,2024,18-24,Enterprise,2530545,-251.48427592116514
Germany,Finance,ChatGPT,86.06,6372,2024,25-34,Enterprise,2325780,266.27250705729693
Brazil,Finance,ChatGPT,67.2,1629,2024,25-34,Enterprise,594585,-402.96156881906336
South Korea,Finance,Midjourney,55.69,1548,2023,55+,Startup,565020,-31.586570720086456
USA,Finance,ChatGPT,23.39,2944,2024,25-34,Startup,1074560,244.62575644251046
China,Finance,Midjourney,81.72,9867,2024,25-34,Enterprise,3601455,6.055125811327343
UK,Finance,ChatGPT,88.66,9634,2024,25-34,Enterprise,3516410,736.2000468867218
