country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
China,Retail,Claude,80.74,4678,2024,18-24,Enterprise,,
South Korea,Retail,Stable Diffusion,37.35,6824,2023,45-54,SME,,
India,Retail,ChatGPT,41.44,3543,2023,35-44,Startup,,
Brazil,Retail,Midjourney,58.82,8871,2023,55+,SME,,
Australia,Retail,ChatGPT,43.88,520,2024,25-34,Enterprise,,
UK,Retail,Midjourney,41.83,6871,2023,45-54,SME,,
USA,Retail,Stable Diffusion,96.85,7244,2024,18-24,Enterprise,,
UK,Retail,Stable Diffusion,34.55,6065,2023,18-24,Startup,,
Brazil,Retail,Bard,48.0,9315,2023,35-44,Startup,,
Germany,Retail,Midjourney,94.3,7151,2024,18-24,SME,,
Canada,Retail,Bard,50.81,5874,2024,35-44,Enterprise,,
Brazil,Retail,ChatGPT,96.89,7255,2024,55+,Startup,,
Canada,Retail,Stable Diffusion,99.84,7914,2023,18-24,SME,,
China,Retail,Midjourney,71.18,1319,2023,18-24,Enterprise,,
Germany,Retail,Midjourney,67.19,9531,2024,55+,SME,,
USA,Retail,Midjourney,83.59,152,2024,45-54,Startup,,
Brazil,Retail,ChatGPT,97.06,1239,2024,35-44,Startup,,
Germany,Retail,ChatGPT,70.23,9472,2024,35-44,Enterprise,,
South Korea,Retail,Midjourney,97.92,3887,2024,45-54,SME,,
Brazil,Retail,ChatGPT,6.19,2369,2023,25-34,Enterprise,,
UK,Retail,Claude,8.29,2012,2023,18-24,Enterprise,,
India,Retail,Midjourney,42.59,119,2024,25-34,Startup,,
India,Retail,ChatGPT,25.88,1243,2024,18-24,SME,,
USA,Retail,Stable Diffusion,35.21,2336,2024,55+,Enterprise,,
China,Retail,ChatGPT,99.07,6140,2023,45-54,SME,,
India,Retail,Stable Diffusion,61.61,5527,2024,35-44,Startup,,
South Korea,Retail,ChatGPT,60.36,5017,2024,55+,Startup,,
Canada,Retail,Stable Diffusion,96.49,4484,2024,45-54,Enterprise,,
USA,Retail,Midjourney,85.06,7396,2024,35-44,Startup,,
Brazil,Retail,Bard,66.09,6662,2024,35-44,Startup,,
China,Retail,Stable Diffusion,17.13,6495,2024,35-44,Enterprise,,
South Korea,Retail,Midjourney,95.54,9250,2023,35-44,Startup,,
UK,Retail,ChatGPT,67.63,4369,2023,25-34,SME,,
South Korea,Retail,Bard,95.55,7777,2023,35-44,SME,,
UK,Retail,ChatGPT,25.3,1398,2024,18-24,Startup,,
USA,Retail,Midjourney,77.39,5258,2023,45-54,Startup,,
Canada,Retail,Midjourney,32.02,2397,2024,55+,Enterprise,,
India,Retail,ChatGPT,85.06,9086,2024,45-54,SME,,
Germany,Retail,Claude,75.95,929,2024,55+,Startup,,
UK,Retail,Midjourney,60.45,3150,2024,25-34,Enterprise,,
USA,Retail,Stable Diffusion,57.3,1109,2024,45-54,SME,,
Germany,Retail,Midjourney,19.64,196,2023,45-54,Enterprise,,
Brazil,Retail,ChatGPT,26.25,4700,2024,55+,Startup,,
UK,Retail,ChatGPT,55.01,8879,2023,35-44,Enterprise,,
Australia,Retail,Bard,78.64,7494,2023,18-24,Enterprise,,
Brazil,Retail,Claude,75.28,5050,2024,55+,Startup,,
Australia,Retail,ChatGPT,8.71,4643,2024,25-34,SME,,
Canada,Retail,ChatGPT,6.67,3501,2023,55+,Enterprise,,
France,Retail,ChatGPT,2.79,7682,2023,25-34,Enterprise,,
UK,Retail,Bard,53.06,8976,2023,25-34,Enterprise,,
Australia,Retail,Midjourney,8.08,4244,2023,25-34,Enterprise,,
Germany,Retail,ChatGPT,72.92,5175,2024,35-44,SME,,
Canada,Retail,Midjourney,35.08,4389,2024,35-44,Enterprise,,
Canada,Retail,Bard,75.52,5333,2024,35-44,SME,,
China,Retail,Midjourney,32.55,4101,2023,25-34,SME,,
USA,Retail,Midjourney,21.16,3111,2023,18-24,Enterprise,,
Germany,Retail,Stable Diffusion,15.15,1155,2024,18-24,Startup,,
Brazil,Retail,ChatGPT,98.17,2107,2023,55+,SME,,
China,Retail,ChatGPT,58.72,1220,2024,18-24,Startup,,
Germany,Retail,Midjourney,79.84,8342,2024,18-24,Enterprise,,
South Korea,Retail,Midjourney,71.91,6261,2023,45-54,SME,,
UK,Retail,Stable Diffusion,45.35,1341,2024,35-44,Enterprise,,
Australia,Retail,Claude,94.38,8167,2024,18-24,Startup,,
Brazil,Retail,Midjourney,65.46,1004,2024,35-44,Startup,,
Canada,Retail,ChatGPT,65.06,4354,2024,25-34,SME,,
South Korea,Retail,Midjourney,34.3,8956,2024,45-54,SME,,
South Korea,Retail,Stable Diffusion,23.59,936,2024,45-54,SME,,
South Korea,Retail,Midjourney,18.56,488,2024,55+,SME,,
China,Retail,ChatGPT,41.71,6437,2024,45-54,SME,,
China,Retail,Stable Diffusion,87.11,8493,2024,25-34,Enterprise,,
China,Retail,ChatGPT,43.82,8708,2024,35-44,Startup,,
Canada,Retail,Midjourney,84.52,8874,2024,18-24,Startup,,
Australia,Retail,ChatGPT,55.7,2149,2024,25-34,Enterprise,,
Canada,Retail,ChatGPT,62.82,6640,2024,35-44,SME,,
France,Retail,ChatGPT,22.65,2146,2023,55+,Enterprise,,
Germany,Retail,Stable Diffusion,78.25,2873,2024,55+,Startup,,
Brazil,Retail,Midjourney,39.65,9334,2023,25-34,SME,,
China,Retail,ChatGPT,6.4,2962,2024,45-54,SME,,
India,Retail,Midjourney,84.45,2425,2024,18-24,Startup,,
Brazil,Retail,ChatGPT,47.56,3922,2023,25-34,Startup,,
Canada,Retail,Midjourney,83.16,5787,2024,55+,SME,,
France,Retail,ChatGPT,82.46,4432,2024,45-54,Startup,,
Brazil,Retail,Midjourney,51.62,9392,2024,45-54,Enterprise,,
China,Retail,ChatGPT,0.23,4901,2023,55+,SME,,
Brazil,Retail,Midjourney,79.85,9590,2024,55+,Startup,,
Germany,Retail,Midjourney,16.36,7635,2024,18-24,SME,,
South Korea,Retail,ChatGPT,56.48,3337,2024,45-54,SME,,
China,Retail,Stable Diffusion,61.0,9632,2023,35-44,SME,,
UK,Retail,Midjourney,37.15,598,2024,55+,SME,,
India,Retail,Stable Diffusion,98.22,6781,2023,55+,Enterprise,,
Australia,Retail,Bard,13.98,7115,2023,55+,SME,,
UK,Retail,Claude,54.6,822,2024,18-24,Enterprise,,
Canada,Retail,ChatGPT,86.23,9756,2024,45-54,SME,,
France,Retail,Claude,97.56,3338,2023,55+,Enterprise,,
China,Retail,ChatGPT,31.86,8068,2024,18-24,Enterprise,,
Canada,Retail,ChatGPT,63.86,102,2024,35-44,SME,,
China,Retail,ChatGPT,85.41,8896,2024,18-24,Enterprise,,
Australia,Retail,ChatGPT,78.47,1450,2023,25-34,Enterprise,,
India,Retail,ChatGPT,15.44,1642,2023,35-44,Startup,,
UK,Retail,ChatGPT,95.12,6405,2024,18-24,Enterprise,,
Australia,Retail,Midjourney,50.74,4239,2024,25-34,SME,,
South Korea,Retail,Midjourney,97.39,481,2023,18-24,Startup,,
USA,Retail,ChatGPT,26.62,7818,2023,25-34,Startup,,
Australia,Retail,Midjourney,3.57,928,2024,45-54,Enterprise,,
Germany,Retail,Midjourney,47.47,709,2024,25-34,Enterprise,,
Germany,Retail,Midjourney,38.39,4246,2023,45-54,Enterprise,,
Australia,Retail,ChatGPT,38.5,3214,2023,35-44,Enterprise,,
India,Retail,Bard,9.02,7258,2024,25-34,SME,,
Canada,Retail,Claude,71.34,3069,2024,35-44,Startup,,
France,Retail,ChatGPT,89.92,9218,2024,25-34,Enterprise,,
Australia,Retail,ChatGPT,40.77,7254,2024,35-44,Enterprise,,
France,Retail,Midjourney,32.7,6812,2023,35-44,Enterprise,,
Germany,Retail,Midjourney,33.69,8339,2024,25-34,Enterprise,,
Germany,Retail,Bard,87.87,5443,2023,45-54,SME,,
France,Retail,Stable Diffusion,38.82,8389,2024,55+,Enterprise,,
Australia,Retail,Midjourney,34.64,1542,2024,45-54,Enterprise,,
Germany,Retail,ChatGPT,62.03,5300,2023,55+,SME,,
Brazil,Retail,Stable Diffusion,40.52,5601,2024,55+,Startup,,
Canada,Retail,ChatGPT,94.38,7165,2024,35-44,Enterprise,,
South Korea,Retail,Stable Diffusion,65.63,216,2023,25-34,Startup,,
Germany,Retail,Midjourney,80.16,9938,2024,55+,Startup,,
Canada,Retail,ChatGPT,38.69,1705,2024,18-24,Enterprise,,
Brazil,Retail,ChatGPT,42.47,6899,2024,45-54,Startup,,
Brazil,Retail,Midjourney,40.53,9289,2024,25-34,Enterprise,,
Germany,Retail,Stable Diffusion,21.98,6670,2023,45-54,Enterprise,,
France,Retail,Bard,62.74,4752,2024,55+,Startup,,
Australia,Retail,ChatGPT,50.07,689,2024,35-44,Startup,,
India,Retail,Claude,41.27,4690,2024,18-24,Enterprise,,
USA,Retail,ChatGPT,74.97,7253,2023,25-34,SME,,
USA,Retail,ChatGPT,66.11,5366,2023,55+,SME,,
Canada,Retail,Midjourney,71.3,219,2024,35-44,Enterprise,,
UK,Retail,ChatGPT,97.47,1902,2024,55+,Startup,,
USA,Retail,Midjourney,62.92,9355,2024,35-44,SME,,
China,Retail,ChatGPT,37.11,6243,2024,45-54,SME,,
China,Retail,Midjourney,17.74,7762,2024,35-44,SME,,
Canada,Retail,Stable Diffusion,15.29,302,2024,45-54,Startup,,
Brazil,Retail,ChatGPT,43.73,7674,2024,35-44,Enterprise,,
USA,Retail,ChatGPT,18.94,8083,2024,35-44,SME,,
Germany,Retail,ChatGPT,55.9,9471,2023,18-24,Enterprise,,
China,Retail,Stable Diffusion,38.4,7670,2023,55+,Enterprise,,
France,Retail,Midjourney,23.19,9271,2023,18-24,Startup,,
Germany,Retail,ChatGPT,66.17,277,2023,35-44,Enterprise,,
Brazil,Retail,Midjourney,20.68,4173,2024,25-34,Startup,,
Canada,Retail,ChatGPT,7.8,7575,2024,55+,Startup,,
China,Retail,ChatGPT,53.72,4306,2023,35-44,Startup,,
Germany,Retail,Midjourney,69.3,9041,2024,45-54,Enterprise,,
France,Retail,Bard,84.39,1246,2024,35-44,Startup,,
China,Retail,ChatGPT,81.88,7365,2024,35-44,Startup,,
USA,Retail,Bard,6.86,5901,2024,18-24,Startup,,
Brazil,Retail,ChatGPT,83.32,5665,2024,45-54,SME,,
UK,Retail,ChatGPT,12.26,1131,2024,55+,Startup,,
Germany,Retail,Midjourney,27.56,4537,2023,18-24,Enterprise,,
South Korea,Retail,Stable Diffusion,50.4,9224,2024,18-24,Enterprise,,
South Korea,Retail,ChatGPT,50.89,776,2024,45-54,SME,,
Australia,Retail,Stable Diffusion,74.08,5743,2024,45-54,Startup,,
Germany,Retail,ChatGPT,77.37,4828,2024,18-24,SME,,
USA,Retail,ChatGPT,77.48,3675,2024,55+,Enterprise,,
South Korea,Retail,ChatGPT,21.39,4977,2024,55+,Startup,,
Canada,Retail,Midjourney,22.44,5349,2024,55+,SME,,
South Korea,Retail,ChatGPT,15.34,7544,2024,55+,Enterprise,,
Canada,Retail,Midjourney,53.27,817,2024,25-34,Enterprise,,
Germany,Retail,ChatGPT,74.91,3669,2024,55+,SME,,
Canada,Retail,ChatGPT,17.5,7790,2024,18-24,Enterprise,,
Germany,Retail,Midjourney,3.06,2162,2024,35-44,Enterprise,,
China,Retail,ChatGPT,92.58,6167,2024,25-34,SME,,
Canada,Retail,ChatGPT,3.78,7248,2024,55+,Startup,,
Brazil,Retail,ChatGPT,61.84,6886,2024,45-54,SME,,
Canada,Retail,Stable Diffusion,94.74,5738,2024,55+,Startup,,
Australia,Retail,Stable Diffusion,43.39,8262,2024,18-24,SME,,
Australia,Retail,Midjourney,54.08,3594,2023,25-34,SME,,
South Korea,Retail,Stable Diffusion,69.65,5415,2024,55+,Startup,,
Brazil,Retail,Midjourney,25.68,7864,2024,18-24,Enterprise,,
India,Retail,ChatGPT,9.42,969,2023,18-24,SME,,
USA,Retail,Stable Diffusion,1.13,2045,2024,35-44,SME,,
Australia,Retail,ChatGPT,81.38,689,2024,18-24,Startup,,
India,Retail,ChatGPT,21.98,8015,2024,18-24,Enterprise,,
Germany,Retail,Midjourney,32.89,5678,2024,18-24,Startup,,
USA,Retail,ChatGPT,47.64,531,2024,25-34,Startup,,
Australia,Retail,ChatGPT,29.99,7045,2023,25-34,Startup,,
China,Retail,ChatGPT,25.29,677,2023,35-44,Enterprise,,
Australia,Retail,Midjourney,60.92,5514,2023,45-54,SME,,
UK,Retail,ChatGPT,42.47,5628,2023,18-24,SME,,
USA,Retail,ChatGPT,98.26,9006,2024,55+,Startup,,
China,Retail,Claude,16.72,4660,2024,25-34,Startup,,
China,Retail,Bard,24.2,2991,2024,55+,Startup,,
USA,Retail,Bard,73.27,6268,2024,18-24,Enterprise,,
USA,Retail,Bard,71.98,4377,2024,25-34,Startup,,
USA,Retail,ChatGPT,82.69,8850,2024,35-44,Startup,,
South Korea,Retail,ChatGPT,29.43,1525,2024,18-24,Startup,,
Brazil,Retail,ChatGPT,35.86,3301,2024,25-34,Startup,,
India,Retail,Midjourney,60.71,211,2024,35-44,Enterprise,,
Germany,Retail,ChatGPT,61.22,192,2024,35-44,Enterprise,,
India,Retail,Midjourney,12.0,4210,2023,55+,SME,,
Germany,Retail,ChatGPT,14.65,7018,2024,45-54,Enterprise,,
Germany,Retail,ChatGPT,70.11,4300,2024,55+,Startup,,
South Korea,Retail,Stable Diffusion,77.42,8768,2024,35-44,SME,,
UK,Retail,ChatGPT,75.46,3202,2023,45-54,Startup,,
Brazil,Retail,Claude,35.66,1433,2023,55+,SME,,
France,Retail,ChatGPT,11.87,1131,2024,45-54,SME,,
Canada,Retail,ChatGPT,40.21,6103,2024,35-44,Startup,,
USA,Retail,ChatGPT,11.29,5717,2024,18-24,Startup,,
France,Retail,Stable Diffusion,53.32,5505,2024,25-34,Enterprise,,
USA,Retail,Midjourney,30.17,9064,2024,35-44,SME,,
India,Retail,ChatGPT,0.76,7264,2024,45-54,Startup,,
India,Retail,ChatGPT,51.38,233,2023,25-34,Enterprise,,
Canada,Retail,ChatGPT,22.02,1091,2023,35-44,SME,,
India,Retail,ChatGPT,88.57,4467,2024,55+,SME,,
USA,Retail,ChatGPT,20.35,2284,2024,18-24,Enterprise,,
Canada,Retail,Claude,11.23,8847,2024,55+,SME,,
South Korea,Retail,ChatGPT,34.63,4851,2024,35-44,Startup,,
Brazil,Retail,Midjourney,96.19,4519,2024,45-54,Startup,,
France,Retail,Midjourney,1.47,4843,2024,45-54,SME,,
India,Retail,ChatGPT,65.68,2018,2024,35-44,Startup,,
Canada,Retail,ChatGPT,37.12,428,2024,45-54,SME,,
USA,Retail,ChatGPT,8.66,7117,2024,25-34,SME,,
Germany,Retail,ChatGPT,54.79,5508,2023,25-34,Enterprise,,
France,Retail,Claude,6.02,2197,2024,55+,SME,,
South Korea,Retail,Bard,86.11,6473,2024,35-44,Enterprise,,
France,Retail,Midjourney,65.94,4554,2024,55+,Enterprise,,
Germany,Retail,ChatGPT,28.14,7555,2023,18-24,Enterprise,,
UK,Retail,Midjourney,81.61,6096,2023,25-34,Startup,,
Canada,Retail,Midjourney,80.6,7790,2024,45-54,Enterprise,,
Brazil,Retail,ChatGPT,44.46,4854,2024,45-54,Enterprise,,
India,Retail,ChatGPT,10.36,2401,2024,25-34,Enterprise,,
Canada,Retail,Bard,78.56,2188,2024,18-24,SME,,
Brazil,Retail,Stable Diffusion,58.9,2109,2024,45-54,Startup,,
South Korea,Retail,Midjourney,32.78,913,2024,45-54,Startup,,
India,Retail,Midjourney,88.51,2361,2023,45-54,Enterprise,,
UK,Retail,Midjourney,88.78,4174,2023,55+,SME,,
UK,Retail,ChatGPT,10.83,9363,2024,45-54,SME,,
Australia,Retail,ChatGPT,69.4,3219,2023,25-34,Startup,,
UK,Retail,Midjourney,97.11,4995,2023,45-54,Startup,,
Brazil,Retail,Midjourney,66.42,5876,2024,25-34,SME,,
Canada,Retail,ChatGPT,94.49,4073,2023,25-34,Startup,,
South Korea,Retail,ChatGPT,3.49,305,2024,45-54,SME,,
South Korea,Retail,ChatGPT,41.71,2659,2024,55+,Startup,,
France,Retail,ChatGPT,60.56,9443,2024,25-34,SME,,
Germany,Retail,Midjourney,27.46,2563,2023,18-24,SME,,
South Korea,Retail,ChatGPT,29.42,9373,2024,25-34,SME,,
Brazil,Retail,Bard,17.46,4908,2024,35-44,SME,,
India,Retail,ChatGPT,0.54,4671,2024,25-34,SME,,
Brazil,Retail,Midjourney,54.13,7368,2023,25-34,SME,,
UK,Retail,ChatGPT,16.5,9690,2024,55+,SME,,
UK,Retail,Bard,65.74,9672,2023,35-44,Enterprise,,
Germany,Retail,ChatGPT,71.48,9470,2023,18-24,SME,,
Germany,Retail,ChatGPT,37.24,3064,2024,25-34,SME,,
UK,Retail,Bard,42.61,1847,2024,45-54,Startup,,
South Korea,Retail,ChatGPT,73.45,1046,2024,18-24,Enterprise,,
China,Retail,Bard,86.83,6791,2024,35-44,Enterprise,,
Australia,Retail,ChatGPT,84.82,9691,2024,35-44,Startup,,
Brazil,Retail,ChatGPT,36.64,3895,2024,18-24,SME,,
Canada,Retail,Midjourney,90.12,1828,2023,35-44,SME,,
Brazil,Retail,Stable Diffusion,36.76,2247,2023,18-24,SME,,
Brazil,Retail,Midjourney,98.86,3146,2023,35-44,SME,,
Canada,Retail,ChatGPT,50.33,2633,2024,18-24,Enterprise,,
Australia,Retail,Bard,69.57,201,2023,45-54,Startup,,
India,Retail,Midjourney,26.55,6515,2024,55+,SME,,
Australia,Retail,ChatGPT,79.6,7554,2023,18-24,SME,,
India,Retail,ChatGPT,54.04,7342,2024,45-54,Startup,,
China,Retail,ChatGPT,37.55,4134,2024,55+,SME,,
Germany,Retail,Stable Diffusion,33.08,2131,2024,45-54,Enterprise,,
France,Retail,ChatGPT,53.92,7787,2024,35-44,Enterprise,,
India,Retail,Midjourney,3.51,8519,2024,35-44,Enterprise,,
Australia,Retail,Bard,26.55,4995,2024,45-54,Startup,,
South Korea,Retail,Stable Diffusion,35.23,4160,2023,55+,Enterprise,,
UK,Retail,Midjourney,46.88,3271,2024,35-44,Enterprise,,
UK,Retail,Stable Diffusion,86.3,6040,2024,18-24,SME,,
India,Retail,Midjourney,41.57,607,2024,18-24,SME,,
Germany,Retail,Bard,27.51,156,2024,18-24,SME,,
Canada,Retail,Bard,97.7,1592,2023,35-44,SME,,
France,Retail,Stable Diffusion,47.7,4511,2024,25-34,SME,,
Australia,Retail,Stable Diffusion,99.22,3943,2023,45-54,SME,,
UK,Retail,ChatGPT,19.87,6229,2024,18-24,SME,,
Canada,Retail,Stable Diffusion,25.11,4992,2024,45-54,SME,,
Australia,Retail,ChatGPT,48.79,3537,2024,45-54,Startup,,
China,Retail,Midjourney,83.81,2157,2023,35-44,Enterprise,,
India,Retail,Midjourney,59.29,5612,2024,18-24,SME,,
India,Retail,Midjourney,4.91,9253,2024,25-34,Enterprise,,
USA,Retail,Stable Diffusion,19.12,5981,2024,35-44,Startup,,
France,Retail,ChatGPT,1.43,5360,2024,18-24,Enterprise,,
India,Retail,ChatGPT,93.25,8557,2023,25-34,Enterprise,,
China,Retail,ChatGPT,89.44,1170,2023,55+,Enterprise,,
USA,Retail,ChatGPT,4.34,3102,2024,18-24,Enterprise,,
Germany,Retail,Midjourney,65.12,2830,2023,35-44,Enterprise,,
Brazil,Retail,ChatGPT,88.67,4908,2023,45-54,SME,,
China,Retail,Midjourney,67.63,1347,2024,25-34,Startup,,
China,Retail,ChatGPT,34.0,431,2023,18-24,Enterprise,,
UK,Retail,ChatGPT,56.27,9816,2024,35-44,Startup,,
France,Retail,Bard,99.71,9474,2023,18-24,SME,,
South Korea,Retail,ChatGPT,83.81,5326,2024,45-54,Enterprise,,
South Korea,Retail,Midjourney,27.36,4104,2024,35-44,SME,,
Canada,Retail,Midjourney,99.91,6327,2024,35-44,Enterprise,,
Germany,Retail,Stable Diffusion,21.06,4391,2024,18-24,SME,,
Australia,Retail,Claude,31.06,893,2023,35-44,SME,,
Canada,Retail,Bard,87.83,8386,2024,35-44,SME,,
India,Retail,ChatGPT,74.16,2313,2023,35-44,Startup,,
Canada,Retail,ChatGPT,94.26,6491,2023,25-34,SME,,
Germany,Retail,ChatGPT,76.48,4975,2023,25-34,SME,,
France,Retail,ChatGPT,68.54,6856,2024,45-54,SME,,
China,Retail,Claude,0.88,9025,2023,45-54,Startup,,
Australia,Retail,Midjourney,89.45,9774,2024,55+,Enterprise,,
UK,Retail,ChatGPT,41.11,3680,2024,18-24,Enterprise,,
UK,Retail,ChatGPT,6.43,2789,2024,45-54,Startup,,
Australia,Retail,Midjourney,4.27,3400,2023,18-24,SME,,
India,Retail,ChatGPT,70.62,6735,2023,45-54,SME,,
China,Retail,ChatGPT,87.79,5892,2023,25-34,SME,,
China,Retail,ChatGPT,87.82,7109,2024,35-44,Startup,,
India,Retail,Bard,44.77,5840,2023,45-54,SME,,
France,Retail,Midjourney,31.52,2526,2023,25-34,Startup,,
France,Retail,Stable Diffusion,55.7,8853,2024,45-54,SME,,
India,Retail,ChatGPT,7.79,2690,2023,25-34,Enterprise,,
Australia,Retail,Stable Diffusion,73.27,748,2024,35-44,Enterprise,,
Brazil,Retail,ChatGPT,18.71,9176,2023,18-24,Enterprise,,
South Korea,Retail,Stable Diffusion,54.55,6516,2023,45-54,SME,,
South Korea,Retail,Midjourney,42.43,1820,2024,35-44,Startup,,
UK,Retail,ChatGPT,48.84,6450,2024,55+,Enterprise,,
UK,Retail,ChatGPT,26.06,6289,2024,45-54,Enterprise,,
Germany,Retail,Midjourney,91.29,9727,2023,45-54,SME,,
France,Retail,ChatGPT,97.69,7944,2024,35-44,Startup,,
China,Retail,Midjourney,58.16,9722,2023,18-24,Enterprise,,
South Korea,Retail,Bard,68.77,7300,2024,35-44,SME,,
South Korea,Retail,ChatGPT,46.55,6006,2024,55+,SME,,
Germany,Retail,Midjourney,32.04,4052,2024,25-34,Enterprise,,
India,Retail,Midjourney,90.49,5983,2023,35-44,Enterprise,,
Germany,Retail,Stable Diffusion,42.1,1293,2024,35-44,Enterprise,,
South Korea,Retail,Claude,7.97,8091,2024,18-24,Startup,,
Germany,Retail,Midjourney,67.39,2276,2024,45-54,Startup,,
France,Retail,Midjourney,55.39,3625,2024,25-34,SME,,
South Korea,Retail,ChatGPT,46.25,1248,2023,18-24,Enterprise,,
Brazil,Retail,ChatGPT,19.24,8108,2024,18-24,Startup,,
Australia,Retail,Stable Diffusion,69.68,7601,2024,18-24,SME,,
India,Retail,ChatGPT,56.41,7586,2024,55+,Startup,,
Canada,Retail,Bard,46.84,6564,2024,25-34,Startup,,
Germany,Retail,ChatGPT,20.34,2786,2024,25-34,Enterprise,,
UK,Retail,ChatGPT,66.23,4782,2024,55+,Startup,,
France,Retail,Claude,0.42,2095,2024,18-24,SME,,
Canada,Retail,ChatGPT,44.26,8678,2023,45-54,Enterprise,,
China,Retail,ChatGPT,39.22,316,2024,35-44,Startup,,
Australia,Retail,Stable Diffusion,22.6,4326,2024,18-24,Enterprise,,
France,Retail,Midjourney,89.57,5388,2024,55+,Startup,,
South Korea,Retail,ChatGPT,36.86,1124,2024,55+,Enterprise,,
Canada,Retail,Midjourney,64.98,7061,2024,55+,SME,,
Germany,Retail,Stable Diffusion,95.26,829,2024,55+,Enterprise,,
Brazil,Retail,ChatGPT,76.98,7763,2024,25-34,Enterprise,,
France,Retail,Midjourney,86.41,281,2023,25-34,SME,,
USA,Retail,ChatGPT,11.44,9106,2023,18-24,Enterprise,,
Australia,Retail,ChatGPT,5.05,829,2024,45-54,Startup,,
France,Retail,ChatGPT,30.36,7428,2024,25-34,Enterprise,,
UK,Retail,Bard,91.0,9599,2023,45-54,Enterprise,,
South Korea,Retail,ChatGPT,34.8,3653,2023,18-24,SME,,
Germany,Retail,Stable Diffusion,11.76,5469,2024,25-34,SME,,
Brazil,Retail,Bard,68.75,7589,2023,45-54,Enterprise,,
South Korea,Retail,Stable Diffusion,39.42,7040,2024,55+,SME,,
France,Retail,Midjourney,61.27,269,2023,18-24,SME,,
India,Retail,Midjourney,28.71,6576,2023,25-34,Enterprise,,
Brazil,Retail,Stable Diffusion,36.19,7796,2024,45-54,Enterprise,,
Brazil,Retail,Stable Diffusion,50.18,8455,2023,35-44,Startup,,
South Korea,Retail,Midjourney,9.34,4176,2024,55+,SME,,
Germany,Retail,ChatGPT,22.93,2322,2024,45-54,Enterprise,,
France,Retail,ChatGPT,4.4,1629,2024,45-54,Enterprise,,
Brazil,Retail,Midjourney,99.59,364,2024,25-34,Enterprise,,
India,Retail,ChatGPT,96.52,4771,2024,55+,SME,,
Canada,Retail,Midjourney,57.36,2235,2024,25-34,Enterprise,,
Germany,Retail,ChatGPT,18.08,7568,2023,55+,Enterprise,,
USA,Retail,ChatGPT,18.47,3863,2023,35-44,SME,,
South Korea,Retail,Midjourney,97.47,8878,2023,18-24,Enterprise,,
USA,Retail,Stable Diffusion,40.28,256,2024,55+,SME,,
USA,Retail,ChatGPT,22.15,4921,2023,45-54,SME,,
Germany,Retail,ChatGPT,16.72,8685,2024,45-54,SME,,
South Korea,Retail,Midjourney,70.16,1869,2024,35-44,Startup,,
USA,Retail,ChatGPT,20.3,6950,2023,18-24,SME,,
India,Retail,Midjourney,14.45,4790,2023,45-54,Enterprise,,
Australia,Retail,Midjourney,86.45,8304,2023,18-24,Enterprise,,
Germany,Retail,Stable Diffusion,54.33,2585,2023,18-24,SME,,
France,Retail,ChatGPT,52.38,6986,2024,18-24,Enterprise,,
China,Retail,Claude,17.4,8809,2023,25-34,Startup,,
France,Retail,Bard,58.69,3709,2024,45-54,Enterprise,,
Brazil,Retail,Midjourney,1.63,2922,2024,35-44,SME,,
UK,Retail,ChatGPT,53.01,9648,2024,35-44,SME,,
France,Retail,Bard,7.46,7099,2024,25-34,Enterprise,,
Australia,Retail,Midjourney,31.14,3735,2024,18-24,SME,,
France,Retail,ChatGPT,88.95,8566,2024,45-54,SME,,
India,Retail,Midjourney,34.43,4124,2024,55+,Startup,,
India,Retail,ChatGPT,36.09,1423,2023,25-34,Startup,,
France,Retail,Stable Diffusion,91.7,4933,2024,45-54,Enterprise,,
France,Retail,Midjourney,82.24,1308,2023,45-54,Enterprise,,
Australia,Retail,ChatGPT,64.34,1890,2024,18-24,Startup,,
USA,Retail,Midjourney,5.37,1162,2024,55+,Enterprise,,
China,Retail,Stable Diffusion,97.92,7237,2024,25-34,Enterprise,,
Brazil,Retail,Bard,49.81,5900,2024,18-24,Enterprise,,
Brazil,Retail,ChatGPT,24.91,4335,2024,35-44,Startup,,
India,Retail,ChatGPT,51.3,835,2024,45-54,SME,,
Canada,Retail,Midjourney,73.35,2535,2023,25-34,SME,,
Germany,Retail,Midjourney,19.94,1740,2024,55+,Enterprise,,
France,Retail,Midjourney,50.21,4901,2023,35-44,SME,,
Brazil,Retail,ChatGPT,46.83,3994,2024,25-34,Enterprise,,
Brazil,Retail,Midjourney,17.54,7177,2024,55+,SME,,
Australia,Retail,Midjourney,88.02,7088,2024,45-54,Enterprise,,
South Korea,Retail,ChatGPT,54.63,1368,2024,18-24,SME,,
UK,Retail,Stable Diffusion,27.13,1161,2023,18-24,Startup,,
South Korea,Retail,ChatGPT,79.88,6609,2023,35-44,Enterprise,,
China,Retail,Midjourney,61.75,6880,2024,25-34,SME,,
USA,Retail,Stable Diffusion,0.49,2940,2024,45-54,Enterprise,,
Brazil,Retail,Stable Diffusion,6.07,9098,2024,45-54,Startup,,
France,Retail,ChatGPT,92.15,4217,2023,55+,Startup,,
France,Retail,Midjourney,46.73,1944,2023,45-54,Enterprise,,
Brazil,Retail,ChatGPT,13.7,8651,2023,45-54,Startup,,
India,Retail,ChatGPT,64.06,4706,2024,35-44,Startup,,
