country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
France,Agriculture,ChatGPT,0.03,9616,2024,55+,SME,,
Brazil,Agriculture,Bard,70.7,5735,2023,25-34,SME,,
USA,Agriculture,Stable Diffusion,94.55,9087,2024,18-24,SME,,
China,Agriculture,Stable Diffusion,4.96,2331,2023,55+,SME,,
Australia,Agriculture,Bard,59.52,3508,2023,35-44,SME,,
India,Agriculture,Bard,99.86,8553,2024,25-34,Enterprise,,
India,Agriculture,Bard,94.34,3285,2024,45-54,SME,,
USA,Agriculture,Midjourney,46.44,3751,2024,55+,SME,,
Australia,Agriculture,Midjourney,84.95,2185,2024,45-54,SME,,
China,Agriculture,ChatGPT,94.58,1486,2024,35-44,Enterprise,,
India,Agriculture,ChatGPT,2.48,4798,2024,35-44,SME,,
China,Agriculture,Bard,58.45,8886,2024,35-44,SME,,
China,Agriculture,ChatGPT,98.12,3388,2024,45-54,SME,,
South Korea,Agriculture,ChatGPT,56.45,4364,2024,55+,Startup,,
USA,Agriculture,Claude,34.82,7565,2024,45-54,SME,,
UK,Agriculture,Claude,17.29,507,2023,18-24,Startup,,
Germany,Agriculture,Midjourney,45.59,5000,2024,35-44,SME,,
Germany,Agriculture,Bard,45.58,1494,2024,18-24,Startup,,
Australia,Agriculture,Stable Diffusion,95.9,5610,2024,35-44,Enterprise,,
South Korea,Agriculture,Midjourney,71.73,7930,2024,45-54,SME,,
Germany,Agriculture,Stable Diffusion,68.29,9558,2024,35-44,Enterprise,,
India,Agriculture,Claude,62.19,5214,2024,55+,SME,,
India,Agriculture,ChatGPT,47.59,4514,2024,45-54,SME,,
Australia,Agriculture,Stable Diffusion,32.49,1462,2024,25-34,Enterprise,,
China,Agriculture,Midjourney,99.63,9212,2024,45-54,SME,,
Canada,Agriculture,Bard,0.87,4223,2024,35-44,Startup,,
USA,Agriculture,Claude,61.18,1578,2024,25-34,Startup,,
Brazil,Agriculture,Midjourney,42.76,1985,2024,55+,SME,,
USA,Agriculture,ChatGPT,49.56,8370,2023,25-34,Startup,,
UK,Agriculture,Claude,45.27,1378,2024,55+,SME,,
Canada,Agriculture,ChatGPT,19.71,8178,2024,45-54,Enterprise,,
Brazil,Agriculture,ChatGPT,78.68,4930,2023,45-54,Startup,,
Australia,Agriculture,ChatGPT,34.49,551,2024,35-44,Enterprise,,
Canada,Agriculture,ChatGPT,25.1,2997,2024,45-54,Startup,,
South Korea,Agriculture,Midjourney,51.4,236,2023,35-44,Enterprise,,
Germany,Agriculture,ChatGPT,91.4,1516,2024,55+,Enterprise,,
Canada,Agriculture,Bard,17.38,6452,2024,55+,Enterprise,,
India,Agriculture,Midjourney,88.18,1070,2024,35-44,SME,,
UK,Agriculture,Stable Diffusion,87.56,4345,2024,45-54,Startup,,
China,Agriculture,Midjourney,7.56,2239,2024,45-54,SME,,
South Korea,Agriculture,Stable Diffusion,13.46,5945,2023,45-54,SME,,
South Korea,Agriculture,ChatGPT,21.94,513,2023,55+,Startup,,
France,Agriculture,Bard,27.73,797,2023,45-54,SME,,
India,Agriculture,Midjourney,50.38,9008,2024,25-34,Startup,,
Australia,Agriculture,Stable Diffusion,40.42,4264,2024,18-24,Enterprise,,
USA,Agriculture,Midjourney,41.77,7062,2024,18-24,Enterprise,,
Brazil,Agriculture,Midjourney,25.81,2777,2024,55+,SME,,
South Korea,Agriculture,ChatGPT,97.59,6198,2024,55+,Startup,,
Australia,Agriculture,ChatGPT,64.45,6636,2024,45-54,Startup,,
UK,Agriculture,ChatGPT,93.39,359,2024,25-34,Startup,,
USA,Agriculture,Stable Diffusion,75.36,1979,2024,35-44,Startup,,
South Korea,Agriculture,Midjourney,63.54,8566,2023,25-34,Enterprise,,
USA,Agriculture,ChatGPT,16.91,6413,2024,35-44,Enterprise,,
Germany,Agriculture,Bard,17.65,4283,2024,25-34,Enterprise,,
USA,Agriculture,Bard,99.3,6704,2024,25-34,Enterprise,,
South Korea,Agriculture,Midjourney,64.75,9129,2024,45-54,SME,,
USA,Agriculture,Midjourney,75.58,8432,2024,35-44,Startup,,
South Korea,Agriculture,Claude,72.44,1709,2024,55+,Enterprise,,
UK,Agriculture,Stable Diffusion,14.21,5688,2024,45-54,Enterprise,,
South Korea,Agriculture,Claude,57.84,2336,2024,18-24,Enterprise,,
India,Agriculture,ChatGPT,53.45,7636,2023,45-54,Enterprise,,
France,Agriculture,Claude,37.55,7474,2024,45-54,SME,,
India,Agriculture,Midjourney,7.5,9340,2023,25-34,Enterprise,,
UK,Agriculture,Midjourney,50.49,6802,2024,35-44,Startup,,
USA,Agriculture,Bard,73.43,6375,2024,35-44,SME,,
France,Agriculture,Bard,36.9,7652,2024,35-44,SME,,
USA,Agriculture,Claude,12.58,8447,2024,45-54,Enterprise,,
Brazil,Agriculture,Midjourney,87.24,8082,2023,25-34,Startup,,
USA,Agriculture,Bard,78.99,551,2024,25-34,SME,,
South Korea,Agriculture,Claude,91.97,6631,2024,18-24,Enterprise,,
USA,Agriculture,Bard,77.73,3152,2024,55+,Startup,,
USA,Agriculture,ChatGPT,36.57,2633,2024,35-44,Startup,,
Germany,Agriculture,Stable Diffusion,81.28,3430,2023,25-34,Enterprise,,
South Korea,Agriculture,Stable Diffusion,91.85,1670,2023,55+,Startup,,
Australia,Agriculture,ChatGPT,78.16,7354,2023,18-24,Enterprise,,
USA,Agriculture,Midjourney,8.41,7924,2024,55+,Enterprise,,
Australia,Agriculture,Midjourney,25.51,1461,2024,55+,Enterprise,,
Australia,Agriculture,Stable Diffusion,87.89,4973,2024,18-24,Startup,,
France,Agriculture,ChatGPT,61.56,9847,2024,35-44,Enterprise,,
Germany,Agriculture,Midjourney,43.02,737,2024,25-34,Enterprise,,
China,Agriculture,Midjourney,77.96,6324,2024,55+,SME,,
South Korea,Agriculture,ChatGPT,28.43,7815,2024,25-34,SME,,
South Korea,Agriculture,ChatGPT,12.6,5221,2023,18-24,Enterprise,,
Canada,Agriculture,Bard,29.0,5356,2024,18-24,Startup,,
India,Agriculture,Bard,5.01,8678,2024,55+,Enterprise,,
India,Agriculture,Bard,69.76,6267,2023,25-34,Enterprise,,
Germany,Agriculture,ChatGPT,56.51,9531,2024,35-44,Enterprise,,
Australia,Agriculture,ChatGPT,7.02,8226,2024,18-24,Startup,,
UK,Agriculture,Stable Diffusion,40.68,6945,2024,25-34,Enterprise,,
Canada,Agriculture,Bard,81.41,7906,2023,18-24,SME,,
Canada,Agriculture,Bard,29.69,6358,2024,18-24,Startup,,
France,Agriculture,ChatGPT,21.55,5717,2024,55+,Enterprise,,
China,Agriculture,Stable Diffusion,41.44,9963,2023,35-44,Enterprise,,
France,Agriculture,ChatGPT,13.53,5166,2023,25-34,Startup,,
Germany,Agriculture,Midjourney,50.36,7877,2024,55+,Enterprise,,
Brazil,Agriculture,Midjourney,47.82,640,2024,25-34,SME,,
South Korea,Agriculture,ChatGPT,4.17,5221,2024,55+,Enterprise,,
Canada,Agriculture,Midjourney,47.11,2186,2024,25-34,Startup,,
France,Agriculture,ChatGPT,79.97,5601,2023,25-34,SME,,
South Korea,Agriculture,ChatGPT,34.28,5097,2023,18-24,Startup,,
China,Agriculture,Bard,38.71,2618,2024,25-34,Startup,,
Australia,Agriculture,Stable Diffusion,72.17,6868,2024,45-54,Startup,,
India,Agriculture,ChatGPT,59.84,4661,2024,55+,Startup,,
China,Agriculture,ChatGPT,35.11,5011,2024,25-34,Enterprise,,
UK,Agriculture,Claude,47.8,5484,2023,18-24,Startup,,
China,Agriculture,ChatGPT,60.52,690,2024,45-54,Startup,,
Canada,Agriculture,Midjourney,57.86,7918,2024,45-54,Startup,,
USA,Agriculture,Midjourney,56.11,4462,2023,18-24,SME,,
Australia,Agriculture,Claude,10.04,3584,2024,25-34,Enterprise,,
South Korea,Agriculture,Bard,42.49,9704,2024,18-24,SME,,
India,Agriculture,ChatGPT,97.95,1526,2023,55+,Enterprise,,
India,Agriculture,ChatGPT,83.27,2409,2024,55+,Startup,,
USA,Agriculture,Stable Diffusion,50.36,4267,2024,25-34,Enterprise,,
India,Agriculture,Midjourney,57.35,1003,2024,45-54,Enterprise,,
Brazil,Agriculture,ChatGPT,63.37,1752,2024,45-54,Startup,,
South Korea,Agriculture,Bard,70.19,9436,2024,55+,SME,,
Australia,Agriculture,ChatGPT,75.55,8646,2024,18-24,SME,,
USA,Agriculture,Stable Diffusion,12.88,7307,2023,18-24,Enterprise,,
India,Agriculture,Bard,85.1,1783,2024,45-54,SME,,
Canada,Agriculture,Stable Diffusion,60.62,7944,2024,18-24,SME,,
UK,Agriculture,Stable Diffusion,83.7,234,2024,35-44,SME,,
UK,Agriculture,Midjourney,34.55,3295,2024,35-44,Startup,,
France,Agriculture,Claude,54.22,9993,2023,45-54,Enterprise,,
Australia,Agriculture,Midjourney,31.4,6748,2023,55+,SME,,
Canada,Agriculture,Stable Diffusion,14.39,8852,2023,18-24,SME,,
Germany,Agriculture,ChatGPT,5.06,4850,2024,25-34,Enterprise,,
China,Agriculture,Bard,45.51,5984,2024,18-24,Startup,,
France,Agriculture,ChatGPT,12.94,4448,2023,45-54,Enterprise,,
Canada,Agriculture,Bard,74.4,2171,2024,55+,Startup,,
Australia,Agriculture,ChatGPT,87.79,7857,2023,45-54,SME,,
South Korea,Agriculture,Midjourney,39.73,5665,2023,45-54,Enterprise,,
India,Agriculture,ChatGPT,93.45,8323,2024,35-44,Startup,,
South Korea,Agriculture,Midjourney,99.78,5724,2023,25-34,Startup,,
Brazil,Agriculture,Midjourney,21.82,7349,2024,18-24,Startup,,
Canada,Agriculture,ChatGPT,39.43,4610,2024,25-34,Enterprise,,
Brazil,Agriculture,ChatGPT,40.69,9128,2024,45-54,SME,,
USA,Agriculture,Midjourney,78.94,6878,2024,55+,SME,,
Australia,Agriculture,Claude,79.04,7705,2024,35-44,Startup,,
Germany,Agriculture,Stable Diffusion,53.07,5580,2023,18-24,SME,,
China,Agriculture,Claude,76.62,1884,2024,35-44,Enterprise,,
UK,Agriculture,ChatGPT,6.29,6813,2024,18-24,Startup,,
India,Agriculture,Stable Diffusion,29.66,8715,2023,55+,Enterprise,,
China,Agriculture,Midjourney,79.01,8216,2024,35-44,Enterprise,,
China,Agriculture,Midjourney,23.16,3410,2024,18-24,Enterprise,,
France,Agriculture,ChatGPT,49.84,5461,2023,45-54,Enterprise,,
France,Agriculture,Midjourney,67.69,4004,2024,35-44,SME,,
UK,Agriculture,Midjourney,24.8,642,2023,55+,SME,,
UK,Agriculture,ChatGPT,62.92,2017,2024,25-34,Enterprise,,
Brazil,Agriculture,Midjourney,7.8,2121,2024,25-34,Startup,,
Brazil,Agriculture,Midjourney,87.91,8196,2024,18-24,SME,,
Germany,Agriculture,ChatGPT,59.12,4406,2024,35-44,Startup,,
USA,Agriculture,Midjourney,11.34,965,2024,45-54,Enterprise,,
Australia,Agriculture,Midjourney,35.08,8193,2024,18-24,Enterprise,,
Canada,Agriculture,ChatGPT,55.03,6050,2024,55+,Enterprise,,
UK,Agriculture,Midjourney,10.53,5479,2024,55+,Startup,,
UK,Agriculture,ChatGPT,14.08,7122,2024,35-44,Enterprise,,
France,Agriculture,ChatGPT,21.46,2723,2024,45-54,Startup,,
Brazil,Agriculture,ChatGPT,22.94,3591,2024,55+,Enterprise,,
China,Agriculture,ChatGPT,54.69,397,2024,35-44,Startup,,
China,Agriculture,ChatGPT,7.93,930,2024,55+,Enterprise,,
France,Agriculture,Midjourney,28.92,2496,2023,18-24,SME,,
UK,Agriculture,Midjourney,69.57,5699,2024,35-44,Startup,,
Brazil,Agriculture,Midjourney,13.31,7478,2024,45-54,Startup,,
Germany,Agriculture,Midjourney,26.75,9974,2024,18-24,SME,,
India,Agriculture,ChatGPT,68.64,7756,2024,35-44,Startup,,
UK,Agriculture,ChatGPT,2.29,9461,2023,18-24,SME,,
South Korea,Agriculture,Midjourney,42.17,5484,2023,35-44,SME,,
USA,Agriculture,Stable Diffusion,76.54,5463,2024,55+,Startup,,
China,Agriculture,ChatGPT,74.59,8190,2023,25-34,Startup,,
UK,Agriculture,ChatGPT,82.62,4215,2024,35-44,SME,,
Germany,Agriculture,Midjourney,74.21,9408,2024,35-44,Startup,,
UK,Agriculture,ChatGPT,38.02,7858,2023,55+,Startup,,
UK,Agriculture,ChatGPT,77.07,8827,2024,25-34,Startup,,
Germany,Agriculture,ChatGPT,46.19,9087,2024,45-54,Startup,,
Australia,Agriculture,ChatGPT,26.72,3962,2024,25-34,Startup,,
Brazil,Agriculture,Midjourney,66.79,8739,2024,35-44,Enterprise,,
China,Agriculture,Midjourney,58.09,5737,2024,18-24,Enterprise,,
Brazil,Agriculture,Bard,67.74,7203,2024,45-54,Enterprise,,
Germany,Agriculture,Stable Diffusion,96.25,4756,2023,45-54,Startup,,
Brazil,Agriculture,Stable Diffusion,9.79,5784,2023,45-54,SME,,
Australia,Agriculture,ChatGPT,39.92,2809,2023,35-44,Startup,,
Canada,Agriculture,Claude,78.74,6460,2024,55+,Enterprise,,
South Korea,Agriculture,Midjourney,45.51,2018,2024,55+,SME,,
Germany,Agriculture,ChatGPT,11.65,1832,2024,45-54,SME,,
China,Agriculture,Bard,89.45,4939,2024,25-34,SME,,
France,Agriculture,Midjourney,30.51,6061,2024,25-34,SME,,
China,Agriculture,Midjourney,67.64,3493,2024,25-34,Startup,,
UK,Agriculture,Stable Diffusion,85.6,4634,2024,25-34,Startup,,
France,Agriculture,Midjourney,48.84,8783,2024,55+,Enterprise,,
China,Agriculture,Midjourney,80.45,9041,2024,35-44,Startup,,
USA,Agriculture,ChatGPT,86.43,3203,2024,45-54,Startup,,
India,Agriculture,Bard,94.46,7872,2024,35-44,SME,,
China,Agriculture,Stable Diffusion,20.89,6087,2023,25-34,Startup,,
USA,Agriculture,Midjourney,49.71,8223,2024,35-44,Startup,,
Brazil,Agriculture,Claude,22.5,1980,2024,45-54,SME,,
Australia,Agriculture,Midjourney,7.16,6373,2024,35-44,SME,,
Brazil,Agriculture,ChatGPT,58.39,2074,2024,45-54,Startup,,
France,Agriculture,Stable Diffusion,18.99,7389,2024,18-24,SME,,
Germany,Agriculture,ChatGPT,89.02,7953,2024,18-24,SME,,
China,Agriculture,ChatGPT,79.92,7137,2024,25-34,Enterprise,,
UK,Agriculture,Midjourney,48.31,1312,2024,18-24,Enterprise,,
Canada,Agriculture,ChatGPT,50.95,563,2024,25-34,SME,,
India,Agriculture,Midjourney,6.73,8361,2023,25-34,Enterprise,,
Brazil,Agriculture,Midjourney,80.06,797,2023,18-24,SME,,
USA,Agriculture,Midjourney,16.64,6972,2023,35-44,SME,,
Australia,Agriculture,Claude,31.61,1576,2024,35-44,Enterprise,,
Australia,Agriculture,Claude,25.0,6578,2024,45-54,Startup,,
Australia,Agriculture,ChatGPT,24.15,6742,2024,55+,SME,,
Brazil,Agriculture,Midjourney,78.68,901,2024,18-24,SME,,
Canada,Agriculture,ChatGPT,86.03,4885,2024,18-24,Startup,,
India,Agriculture,ChatGPT,43.39,5371,2024,55+,Startup,,
Australia,Agriculture,ChatGPT,88.25,1404,2024,35-44,SME,,
Brazil,Agriculture,ChatGPT,83.72,9217,2024,25-34,Startup,,
USA,Agriculture,Midjourney,63.16,8730,2024,18-24,Startup,,
South Korea,Agriculture,ChatGPT,21.15,2939,2024,25-34,SME,,
UK,Agriculture,Bard,17.46,9737,2024,35-44,Startup,,
UK,Agriculture,Midjourney,18.64,5620,2024,55+,Enterprise,,
UK,Agriculture,Midjourney,54.67,7524,2023,55+,Enterprise,,
Germany,Agriculture,ChatGPT,27.65,1526,2024,25-34,Startup,,
South Korea,Agriculture,Stable Diffusion,65.81,1140,2024,25-34,SME,,
USA,Agriculture,Claude,42.39,1340,2024,25-34,Startup,,
India,Agriculture,Midjourney,17.92,430,2023,35-44,SME,,
South Korea,Agriculture,ChatGPT,52.21,2173,2024,45-54,Startup,,
Canada,Agriculture,ChatGPT,40.69,9496,2024,55+,SME,,
Canada,Agriculture,Stable Diffusion,53.51,6297,2024,18-24,SME,,
China,Agriculture,ChatGPT,39.92,6345,2024,55+,Startup,,
China,Agriculture,Bard,78.08,9393,2024,18-24,Enterprise,,
Germany,Agriculture,ChatGPT,82.89,5834,2024,55+,Enterprise,,
USA,Agriculture,Bard,65.0,3278,2024,45-54,SME,,
USA,Agriculture,Bard,17.38,5462,2023,45-54,Enterprise,,
India,Agriculture,ChatGPT,30.09,5156,2024,25-34,Enterprise,,
USA,Agriculture,ChatGPT,43.22,7014,2023,45-54,SME,,
India,Agriculture,ChatGPT,23.68,5576,2023,35-44,SME,,
Canada,Agriculture,ChatGPT,62.56,4439,2024,25-34,SME,,
China,Agriculture,Stable Diffusion,31.67,8572,2024,55+,Enterprise,,
Canada,Agriculture,Midjourney,95.92,3821,2024,45-54,Enterprise,,
Australia,Agriculture,Stable Diffusion,5.6,935,2024,45-54,Startup,,
South Korea,Agriculture,Midjourney,27.19,5299,2023,18-24,SME,,
Germany,Agriculture,ChatGPT,14.25,3499,2024,25-34,SME,,
South Korea,Agriculture,Midjourney,36.7,9599,2023,45-54,Enterprise,,
India,Agriculture,ChatGPT,60.93,9300,2024,18-24,Enterprise,,
USA,Agriculture,ChatGPT,7.72,7093,2024,55+,Startup,,
South Korea,Agriculture,ChatGPT,39.78,3996,2024,55+,Startup,,
Canada,Agriculture,ChatGPT,2.79,2957,2024,55+,Startup,,
France,Agriculture,Midjourney,76.77,3811,2023,35-44,SME,,
India,Agriculture,Midjourney,52.96,4126,2023,18-24,Startup,,
Canada,Agriculture,Midjourney,53.09,4049,2024,25-34,SME,,
South Korea,Agriculture,ChatGPT,75.88,9063,2023,45-54,Enterprise,,
China,Agriculture,Midjourney,47.45,6675,2024,25-34,Enterprise,,
India,Agriculture,ChatGPT,73.98,2073,2024,35-44,SME,,
South Korea,Agriculture,Bard,88.36,668,2023,18-24,Startup,,
Brazil,Agriculture,Claude,71.35,8395,2024,18-24,SME,,
UK,Agriculture,ChatGPT,32.91,9870,2024,25-34,Enterprise,,
China,Agriculture,ChatGPT,89.21,8072,2024,25-34,Startup,,
Germany,Agriculture,Midjourney,76.62,1847,2024,45-54,SME,,
USA,Agriculture,Stable Diffusion,27.59,1786,2023,55+,SME,,
Canada,Agriculture,Midjourney,66.53,9809,2024,25-34,Enterprise,,
Brazil,Agriculture,Midjourney,69.4,1862,2023,45-54,Enterprise,,
India,Agriculture,ChatGPT,19.31,5316,2024,18-24,Enterprise,,
China,Agriculture,Stable Diffusion,21.24,3998,2024,25-34,Enterprise,,
UK,Agriculture,ChatGPT,66.76,1530,2023,55+,SME,,
South Korea,Agriculture,Midjourney,54.26,4046,2024,35-44,Startup,,
China,Agriculture,Claude,91.58,8962,2024,45-54,Startup,,
Canada,Agriculture,Midjourney,99.18,1882,2024,25-34,Startup,,
Brazil,Agriculture,ChatGPT,22.47,1137,2023,35-44,Startup,,
Germany,Agriculture,Bard,83.6,1116,2024,45-54,Enterprise,,
France,Agriculture,Midjourney,38.02,8773,2023,35-44,Startup,,
UK,Agriculture,ChatGPT,88.49,1678,2024,18-24,Enterprise,,
Australia,Agriculture,ChatGPT,37.05,9553,2024,35-44,SME,,
India,Agriculture,Midjourney,35.7,2034,2024,35-44,Enterprise,,
Canada,Agriculture,Midjourney,66.68,3859,2023,18-24,Enterprise,,
India,Agriculture,ChatGPT,19.26,2804,2023,35-44,Enterprise,,
South Korea,Agriculture,Bard,9.87,7205,2024,55+,Startup,,
India,Agriculture,Midjourney,77.06,3486,2023,25-34,Enterprise,,
France,Agriculture,Stable Diffusion,55.39,6998,2023,45-54,SME,,
Germany,Agriculture,Stable Diffusion,20.53,6323,2024,55+,Enterprise,,
Canada,Agriculture,ChatGPT,29.79,5379,2023,55+,Startup,,
Australia,Agriculture,Midjourney,17.52,1130,2024,45-54,Enterprise,,
China,Agriculture,ChatGPT,56.19,1333,2024,55+,Startup,,
Germany,Agriculture,ChatGPT,42.58,494,2024,25-34,Enterprise,,
Germany,Agriculture,Claude,55.14,3124,2023,35-44,SME,,
Australia,Agriculture,ChatGPT,8.15,9574,2023,55+,SME,,
Germany,Agriculture,ChatGPT,2.8,8883,2023,55+,Startup,,
Germany,Agriculture,Bard,41.05,1473,2024,45-54,Enterprise,,
France,Agriculture,ChatGPT,35.27,9291,2023,25-34,Enterprise,,
France,Agriculture,Stable Diffusion,11.96,4546,2023,55+,Enterprise,,
Canada,Agriculture,Midjourney,78.34,919,2023,55+,Startup,,
China,Agriculture,Stable Diffusion,97.89,8840,2024,55+,Enterprise,,
Australia,Agriculture,ChatGPT,83.79,3298,2024,18-24,SME,,
USA,Agriculture,Midjourney,69.45,6015,2023,55+,Enterprise,,
France,Agriculture,Midjourney,5.28,6494,2023,45-54,Startup,,
Australia,Agriculture,ChatGPT,79.17,221,2024,45-54,SME,,
India,Agriculture,ChatGPT,75.24,4255,2024,45-54,Startup,,
UK,Agriculture,Midjourney,11.27,3434,2023,45-54,Enterprise,,
Canada,Agriculture,ChatGPT,54.85,2495,2024,45-54,Startup,,
Brazil,Agriculture,Midjourney,53.62,7635,2024,55+,SME,,
USA,Agriculture,ChatGPT,60.15,5001,2023,45-54,SME,,
Brazil,Agriculture,Midjourney,95.54,7451,2024,35-44,Enterprise,,
Canada,Agriculture,Bard,18.31,404,2024,35-44,Enterprise,,
USA,Agriculture,Midjourney,91.01,1813,2024,55+,SME,,
Canada,Agriculture,Stable Diffusion,9.21,612,2024,55+,Enterprise,,
Germany,Agriculture,Midjourney,6.14,3244,2024,35-44,SME,,
Australia,Agriculture,ChatGPT,28.43,9808,2024,45-54,Enterprise,,
Germany,Agriculture,ChatGPT,31.42,4123,2024,25-34,Enterprise,,
India,Agriculture,Midjourney,54.71,7067,2024,18-24,Enterprise,,
India,Agriculture,ChatGPT,48.28,8254,2023,25-34,Enterprise,,
France,Agriculture,Midjourney,83.84,5769,2023,25-34,Startup,,
Australia,Agriculture,Stable Diffusion,73.93,7999,2024,25-34,Enterprise,,
Germany,Agriculture,ChatGPT,20.77,4952,2024,25-34,Enterprise,,
China,Agriculture,ChatGPT,55.34,8624,2024,25-34,Startup,,
Brazil,Agriculture,ChatGPT,76.18,5050,2024,25-34,Enterprise,,
USA,Agriculture,ChatGPT,82.99,6412,2024,45-54,Startup,,
Brazil,Agriculture,ChatGPT,43.51,8162,2024,35-44,SME,,
Brazil,Agriculture,ChatGPT,48.29,247,2024,25-34,Startup,,
China,Agriculture,Midjourney,69.23,6515,2023,18-24,SME,,
France,Agriculture,ChatGPT,93.78,2937,2023,55+,SME,,
South Korea,Agriculture,ChatGPT,66.18,9093,2024,45-54,Enterprise,,
USA,Agriculture,Stable Diffusion,48.37,9889,2024,25-34,SME,,
India,Agriculture,Bard,22.11,2571,2024,25-34,Startup,,
South Korea,Agriculture,ChatGPT,20.1,3005,2024,45-54,SME,,
Brazil,Agriculture,Stable Diffusion,60.4,685,2024,25-34,Startup,,
UK,Agriculture,ChatGPT,38.0,8571,2023,55+,Startup,,
France,Agriculture,Midjourney,62.62,9144,2024,35-44,SME,,
China,Agriculture,Stable Diffusion,65.62,7095,2024,18-24,SME,,
Australia,Agriculture,Midjourney,17.38,8403,2024,45-54,Startup,,
UK,Agriculture,ChatGPT,78.36,7016,2024,45-54,SME,,
Australia,Agriculture,Midjourney,11.93,6012,2024,55+,SME,,
Germany,Agriculture,Midjourney,80.62,6107,2024,35-44,Startup,,
South Korea,Agriculture,Bard,6.98,5181,2024,55+,Startup,,
Brazil,Agriculture,Claude,55.57,4573,2024,35-44,SME,,
India,Agriculture,Midjourney,60.56,645,2023,35-44,SME,,
Canada,Agriculture,Midjourney,99.64,5255,2024,25-34,Startup,,
Germany,Agriculture,ChatGPT,11.07,9379,2024,55+,Startup,,
India,Agriculture,ChatGPT,40.43,4480,2024,25-34,SME,,
South Korea,Agriculture,Midjourney,41.46,8976,2024,45-54,Startup,,
South Korea,Agriculture,ChatGPT,53.13,3374,2024,55+,Enterprise,,
Brazil,Agriculture,ChatGPT,61.99,5829,2024,55+,SME,,
UK,Agriculture,Stable Diffusion,45.87,1476,2024,35-44,Startup,,
USA,Agriculture,ChatGPT,98.29,4920,2023,55+,SME,,
UK,Agriculture,ChatGPT,5.8,1971,2024,55+,SME,,
Canada,Agriculture,ChatGPT,55.26,4943,2024,55+,SME,,
Brazil,Agriculture,Midjourney,78.24,5765,2024,55+,SME,,
China,Agriculture,Midjourney,89.93,4224,2024,18-24,SME,,
India,Agriculture,Midjourney,54.75,8608,2023,35-44,Startup,,
USA,Agriculture,ChatGPT,63.01,2897,2024,45-54,Enterprise,,
China,Agriculture,Midjourney,18.92,584,2024,35-44,Startup,,
UK,Agriculture,Midjourney,13.61,3664,2024,25-34,Enterprise,,
UK,Agriculture,Midjourney,45.69,3694,2024,18-24,Enterprise,,
Brazil,Agriculture,Stable Diffusion,86.81,1447,2024,45-54,Startup,,
USA,Agriculture,Claude,70.65,4279,2023,55+,SME,,
China,Agriculture,ChatGPT,31.38,542,2023,25-34,Enterprise,,
South Korea,Agriculture,Claude,5.88,8573,2024,55+,SME,,
Canada,Agriculture,Stable Diffusion,38.49,9271,2023,18-24,Startup,,
India,Agriculture,ChatGPT,5.38,3029,2023,45-54,Startup,,
India,Agriculture,ChatGPT,54.21,7583,2024,55+,SME,,
India,Agriculture,Stable Diffusion,76.0,8758,2023,55+,SME,,
Brazil,Agriculture,ChatGPT,75.98,4390,2023,45-54,Enterprise,,
Germany,Agriculture,ChatGPT,92.83,9899,2024,25-34,Startup,,
Brazil,Agriculture,Bard,56.12,2010,2024,55+,SME,,
USA,Agriculture,Bard,76.03,2660,2024,55+,Enterprise,,
Canada,Agriculture,ChatGPT,81.97,5650,2023,55+,SME,,
South Korea,Agriculture,Midjourney,78.11,7602,2024,45-54,SME,,
South Korea,Agriculture,Claude,52.63,3811,2023,25-34,Enterprise,,
Brazil,Agriculture,Bard,26.97,1616,2024,25-34,Startup,,
South Korea,Agriculture,Bard,16.78,451,2024,25-34,Enterprise,,
South Korea,Agriculture,ChatGPT,7.56,7969,2024,18-24,Startup,,
Australia,Agriculture,Stable Diffusion,46.17,5150,2023,18-24,Startup,,
UK,Agriculture,ChatGPT,55.5,6513,2024,45-54,Enterprise,,
UK,Agriculture,Claude,96.42,2241,2024,35-44,SME,,
France,Agriculture,ChatGPT,87.72,2937,2024,55+,Enterprise,,
India,Agriculture,Midjourney,94.83,712,2024,35-44,Enterprise,,
France,Agriculture,Bard,24.03,2164,2023,25-34,Startup,,
UK,Agriculture,ChatGPT,63.27,3652,2024,18-24,Startup,,
UK,Agriculture,Stable Diffusion,34.46,944,2024,18-24,SME,,
UK,Agriculture,Stable Diffusion,40.19,1347,2024,25-34,Startup,,
China,Agriculture,Stable Diffusion,36.4,6182,2023,45-54,Enterprise,,
Australia,Agriculture,Bard,22.8,892,2024,35-44,SME,,
South Korea,Agriculture,ChatGPT,46.1,2920,2024,18-24,Enterprise,,
Australia,Agriculture,Midjourney,66.8,9672,2023,45-54,Enterprise,,
USA,Agriculture,ChatGPT,19.64,8553,2024,45-54,SME,,
UK,Agriculture,ChatGPT,52.06,9383,2024,35-44,Startup,,
Canada,Agriculture,ChatGPT,23.39,8761,2024,35-44,SME,,
Australia,Agriculture,ChatGPT,11.22,9575,2024,45-54,Enterprise,,
UK,Agriculture,Midjourney,74.28,1317,2024,35-44,Startup,,
Brazil,Agriculture,Midjourney,54.34,1548,2023,45-54,SME,,
USA,Agriculture,Midjourney,48.53,120,2023,25-34,Enterprise,,
UK,Agriculture,Bard,88.29,1080,2023,18-24,Startup,,
India,Agriculture,ChatGPT,28.69,4948,2023,45-54,Enterprise,,
UK,Agriculture,Claude,49.4,2765,2024,25-34,SME,,
